GPST,x_x,y_x,z_x,ns,sdx(m),sdy(m),sdz(m)
2023/12/06 11:50:27.01,459750.8383,5634323.7011,2946512.1634,11.0,4.0555,12.2807,5.9172
2023/12/06 11:50:28.01,459750.4804,5634322.6735,2946511.9196,11.0,4.0554,12.2805,5.9167
2023/12/06 11:50:29.01,459750.4183,5634322.0566,2946511.8345,11.0,4.0553,12.2803,5.9162
2023/12/06 11:50:30.01,459750.0296,5634321.1761,2946511.6399,11.0,4.0552,12.2801,5.9157
2023/12/06 11:50:31.01,459749.7763,5634320.3922,2946511.3297,11.0,4.055,12.2799,5.9152
2023/12/06 11:50:32.01,459749.0373,5634319.9836,2946511.195,11.0,4.0549,12.2797,5.9147
2023/12/06 11:50:33.01,459749.0376,5634320.5539,2946511.6388,11.0,4.0548,12.2795,5.9142
2023/12/06 11:50:34.01,459748.083,5634319.4907,2946511.2356,11.0,4.0547,12.2793,5.9137
2023/12/06 11:50:35.01,459746.524,5634318.0335,2946510.6378,11.0,4.0546,12.2791,5.9133
2023/12/06 11:50:36.01,459746.2155,5634317.6014,2946510.5471,11.0,4.0545,12.2789,5.9128
2023/12/06 11:50:37.01,459746.4606,5634317.7258,2946510.6737,11.0,4.0544,12.2787,5.9123
2023/12/06 11:50:38.01,459746.4493,5634317.9715,2946510.7495,11.0,4.0543,12.2785,5.9118
2023/12/06 11:50:39.01,459746.4343,5634317.6811,2946510.5627,11.0,4.0542,12.2782,5.9113
2023/12/06 11:50:40.01,459740.5665,5634302.9393,2946500.9891,10.0,4.9345,14.807,8.1091
2023/12/06 11:50:41.01,459736.8235,5634297.0097,2946497.4845,10.0,4.9338,14.8061,8.1082
2023/12/06 11:50:42.01,459734.0924,5634293.0975,2946495.1381,10.0,4.9332,14.8052,8.1073
2023/12/06 11:50:43.01,459732.3967,5634290.4594,2946493.621,10.0,4.9326,14.8043,8.1064
2023/12/06 11:50:44.01,459726.8451,5634281.2906,2946488.3096,9.0,8.1976,18.1422,10.1611
2023/12/06 11:50:45.01,459734.1054,5634295.7549,2946497.4336,10.0,5.3685,13.625,6.6917
2023/12/06 11:50:46.01,459732.615,5634293.1399,2946495.7301,10.0,5.3684,13.6244,6.6911
2023/12/06 11:50:47.01,459735.1227,5634298.6498,2946498.9807,10.0,5.3683,13.6239,6.6905
2023/12/06 11:50:48.01,459732.1864,5634293.3469,2946495.4389,10.0,5.3682,13.6233,6.6899
2023/12/06 11:50:49.01,459735.8039,5634300.3414,2946499.7542,10.0,5.3681,13.6227,6.6893
2023/12/06 11:50:50.01,459734.7857,5634299.4042,2946498.9293,10.0,5.368,13.6221,6.6887
2023/12/06 11:50:51.01,459734.2771,5634298.642,2946498.4217,10.0,5.3679,13.6216,6.6881
2023/12/06 11:50:52.01,459736.5005,5634303.3388,2946501.1476,10.0,5.3678,13.621,6.6875
2023/12/06 11:50:53.01,459734.1914,5634299.3542,2946498.4858,10.0,5.3677,13.6204,6.6869
2023/12/06 11:50:54.01,459733.4042,5634298.2258,2946497.5491,10.0,5.3676,13.6199,6.6863
2023/12/06 11:50:55.01,459734.0879,5634300.2826,2946498.7336,10.0,5.3675,13.6193,6.6857
2023/12/06 11:50:56.01,459724.4345,5634282.2545,2946487.0872,9.0,8.1878,18.1192,10.1468
2023/12/06 11:50:57.01,459724.2247,5634282.0359,2946486.8012,9.0,8.187,18.1172,10.1456
2023/12/06 11:50:58.01,459724.1372,5634282.391,2946486.8819,9.0,8.1862,18.1153,10.1444
2023/12/06 11:50:59.01,459724.0693,5634282.6907,2946486.9036,9.0,8.1854,18.1134,10.1432
2023/12/06 11:51:00.01,459723.5506,5634282.0657,2946486.4831,9.0,8.1846,18.1115,10.142
2023/12/06 11:51:01.00,459723.4909,5634281.9074,2946486.3416,9.0,8.1838,18.1095,10.1408
2023/12/06 11:51:02.01,459723.2198,5634281.7659,2946486.5762,9.0,8.183,18.1076,10.1396
2023/12/06 11:51:03.01,459734.9989,5634305.8008,2946501.8442,10.0,5.3667,13.6147,6.6808
2023/12/06 11:51:04.01,459735.4407,5634307.0993,2946502.979,10.0,5.3666,13.6141,6.6802
2023/12/06 11:51:05.01,459722.4713,5634282.5633,2946487.824,9.0,8.1806,18.1019,10.136
2023/12/06 11:51:06.01,459736.0275,5634309.5776,2946505.1258,11.0,4.5995,12.0307,5.483
2023/12/06 11:51:07.01,459737.1761,5634313.8899,2946507.8007,11.0,4.5996,12.0305,5.4826
2023/12/06 11:51:08.01,459738.2503,5634317.0271,2946509.7609,11.0,4.5998,12.0303,5.4821
2023/12/06 11:51:09.01,459734.8129,5634309.1742,2946505.366,10.0,5.3661,13.6113,6.6772
2023/12/06 11:51:10.01,459733.935,5634307.712,2946504.4359,10.0,5.3661,13.6107,6.6766
2023/12/06 11:51:11.01,459734.5518,5634311.1599,2946506.5742,10.0,5.0788,12.5016,5.9688
2023/12/06 11:51:12.01,459720.4814,5634283.2296,2946489.4705,9.0,8.1749,18.0884,10.1276
2023/12/06 11:51:13.01,459732.93,5634308.6475,2946506.5416,10.0,5.3658,13.609,6.6748
2023/12/06 11:51:14.01,459719.8526,5634283.3159,2946492.0142,9.0,8.1733,18.0845,10.1252
2023/12/06 11:51:15.01,459719.5359,5634282.8992,2946493.3527,9.0,8.1725,18.0826,10.124
2023/12/06 11:51:16.01,459719.3005,5634282.0677,2946494.5882,9.0,8.1717,18.0807,10.1228
2023/12/06 11:51:17.01,459719.1075,5634280.9308,2946495.7878,9.0,8.1709,18.0787,10.1216
2023/12/06 11:51:18.01,459719.4198,5634280.497,2946497.4098,9.0,8.1701,18.0768,10.1204
2023/12/06 11:51:19.01,459719.1385,5634280.0305,2946498.2831,9.0,8.1693,18.0749,10.1192
2023/12/06 11:51:20.01,459718.6527,5634280.7762,2946499.1591,9.0,8.1685,18.073,10.118
2023/12/06 11:51:21.01,459718.034,5634280.6312,2946499.7433,9.0,8.1677,18.071,10.1168
2023/12/06 11:51:22.01,459717.5035,5634279.8759,2946500.0351,9.0,8.1669,18.0691,10.1156
2023/12/06 11:51:23.01,459717.2631,5634278.934,2946501.0477,9.0,8.1661,18.0672,10.1144
2023/12/06 11:51:24.01,459716.8889,5634278.121,2946502.2208,9.0,8.1653,18.0652,10.1132
2023/12/06 11:51:25.01,459716.4167,5634277.4481,2946504.0322,9.0,8.1645,18.0633,10.112
2023/12/06 11:51:26.01,459715.9582,5634276.9999,2946506.1606,9.0,8.1637,18.0614,10.1108
2023/12/06 11:51:27.01,459715.344,5634276.5117,2946508.1436,9.0,8.1629,18.0595,10.1096
2023/12/06 11:51:28.01,459714.9326,5634275.1449,2946509.6987,9.0,8.1621,18.0575,10.1083
2023/12/06 11:51:29.01,459714.4265,5634274.7317,2946512.1129,9.0,8.1613,18.0556,10.1071
2023/12/06 11:51:30.01,459713.835,5634273.0254,2946514.9534,9.0,8.1605,18.0537,10.1059
2023/12/06 11:51:31.01,459712.7465,5634271.9246,2946518.8543,9.0,8.1597,18.0517,10.1047
2023/12/06 11:51:32.01,459711.7375,5634270.2509,2946522.6053,9.0,8.1589,18.0498,10.1035
2023/12/06 11:51:33.01,459710.8257,5634268.8191,2946526.2888,9.0,8.1581,18.0479,10.1023
2023/12/06 11:51:34.01,459722.2122,5634288.5241,2946543.8532,10.0,4.9808,13.9732,7.008
2023/12/06 11:51:35.01,459718.9299,5634281.8472,2946544.9731,10.0,4.9807,13.9733,7.0078
2023/12/06 11:51:36.01,459714.0509,5634273.8351,2946545.2497,10.0,4.9806,13.9735,7.0077
2023/12/06 11:51:37.01,459708.822,5634264.9741,2946544.9749,10.0,4.9806,13.9736,7.0075
2023/12/06 11:51:38.01,459708.9297,5634265.2275,2946550.1851,11.0,4.4484,12.8987,6.0865
2023/12/06 11:51:39.01,459707.9989,5634263.2846,2946553.3208,12.0,4.1563,11.9109,5.3497
2023/12/06 11:51:40.01,459707.6109,5634262.8274,2946556.6705,12.0,4.1564,11.9109,5.3493
2023/12/06 11:51:41.01,459707.1374,5634262.5114,2946559.9148,12.0,4.1565,11.9109,5.349
2023/12/06 11:51:42.01,459705.794,5634260.3743,2946561.7543,11.0,4.3496,12.1826,5.6393
2023/12/06 11:51:43.01,459704.9367,5634259.0929,2946563.9286,12.0,4.1567,11.9108,5.3483
2023/12/06 11:51:44.01,459703.8333,5634258.3601,2946566.8969,12.0,4.1568,11.9108,5.348
2023/12/06 11:51:45.01,459702.3056,5634256.7744,2946569.1879,12.0,4.157,11.9108,5.3476
2023/12/06 11:51:46.01,459700.9914,5634255.6779,2946572.0455,12.0,4.1571,11.9108,5.3473
2023/12/06 11:51:47.01,459699.8981,5634254.523,2946575.1962,12.0,4.1572,11.9108,5.3469
2023/12/06 11:51:48.01,459698.8793,5634252.7131,2946578.3631,12.0,4.1573,11.9108,5.3466
2023/12/06 11:51:49.01,459697.6347,5634250.364,2946582.2811,12.0,4.1574,11.9108,5.3462
2023/12/06 11:51:50.01,459696.5951,5634248.5409,2946587.1375,12.0,4.1575,11.9108,5.3459
2023/12/06 11:51:51.01,459695.5455,5634246.5427,2946592.5085,12.0,4.1576,11.9108,5.3455
2023/12/06 11:51:52.01,459694.4809,5634244.1706,2946598.0007,12.0,4.1577,11.9108,5.3452
2023/12/06 11:51:53.01,459693.2894,5634241.5851,2946603.1389,12.0,4.1579,11.9108,5.3448
2023/12/06 11:51:54.01,459692.1855,5634238.8535,2946607.7462,12.0,4.158,11.9108,5.3445
2023/12/06 11:51:55.01,459691.0541,5634236.4292,2946612.2846,12.0,4.1581,11.9107,5.3442
2023/12/06 11:51:56.01,459689.9352,5634234.3307,2946616.8963,12.0,4.1582,11.9107,5.3438
2023/12/06 11:51:57.01,459689.1221,5634232.2246,2946621.5939,12.0,4.1583,11.9107,5.3435
2023/12/06 11:51:58.01,459688.0711,5634229.2006,2946626.2192,12.0,4.1584,11.9107,5.3431
2023/12/06 11:51:59.01,459686.9647,5634226.9187,2946631.3312,12.0,4.1585,11.9107,5.3428
2023/12/06 11:52:00.01,459685.932,5634225.0985,2946635.7687,12.0,4.1587,11.9107,5.3424
2023/12/06 11:52:01.00,459685.2918,5634223.812,2946639.1916,12.0,4.1588,11.9107,5.3421
2023/12/06 11:52:02.01,459684.6662,5634221.6827,2946642.4871,12.0,4.1589,11.9107,5.3417
2023/12/06 11:52:03.01,459683.6263,5634219.586,2946647.1614,12.0,4.159,11.9107,5.3414
2023/12/06 11:52:04.01,459682.4295,5634217.051,2946652.5722,12.0,4.1591,11.9107,5.341
2023/12/06 11:52:05.01,459681.4026,5634214.1017,2946657.8234,12.0,4.1592,11.9106,5.3407
2023/12/06 11:52:06.01,459680.5004,5634211.5869,2946662.9174,12.0,4.1593,11.9106,5.3403
2023/12/06 11:52:07.01,459679.321,5634208.2747,2946668.3845,12.0,4.1595,11.9106,5.34
2023/12/06 11:52:08.01,459678.2836,5634205.6695,2946674.2752,12.0,4.1596,11.9106,5.3396
2023/12/06 11:52:09.01,459677.0417,5634203.1684,2946680.1817,12.0,4.1597,11.9106,5.3393
2023/12/06 11:52:10.01,459675.6122,5634200.1691,2946686.0853,12.0,4.1598,11.9106,5.3389
2023/12/06 11:52:11.01,459674.1689,5634197.2727,2946692.251,12.0,4.1599,11.9106,5.3386
2023/12/06 11:52:12.01,459672.5988,5634193.9844,2946698.5919,12.0,4.16,11.9106,5.3382
2023/12/06 11:52:13.01,459670.9299,5634190.7358,2946704.9614,12.0,4.1601,11.9106,5.3379
2023/12/06 11:52:14.01,459669.4995,5634187.9634,2946710.927,12.0,4.1603,11.9106,5.3375
2023/12/06 11:52:15.01,459668.3762,5634185.6026,2946715.3983,12.0,4.1604,11.9105,5.3372
2023/12/06 11:52:16.01,459667.4788,5634183.7382,2946719.5189,12.0,4.1605,11.9105,5.3368
2023/12/06 11:52:17.01,459666.3133,5634181.5392,2946724.3972,12.0,4.1606,11.9105,5.3365
2023/12/06 11:52:18.01,459664.8948,5634179.0044,2946729.86,12.0,4.1607,11.9105,5.3361
2023/12/06 11:52:19.01,459663.4977,5634176.0011,2946735.3142,12.0,4.1608,11.9105,5.3358
2023/12/06 11:52:20.01,459662.4751,5634173.2547,2946739.8586,12.0,4.1609,11.9105,5.3354
2023/12/06 11:52:21.01,459661.6867,5634171.1467,2946743.4839,12.0,4.1611,11.9105,5.3351
2023/12/06 11:52:22.01,459661.0238,5634169.4391,2946746.677,12.0,4.1612,11.9105,5.3347
2023/12/06 11:52:23.01,459660.1943,5634168.3879,2946749.5195,12.0,4.1613,11.9104,5.3344
2023/12/06 11:52:24.01,459659.3289,5634166.5184,2946752.5553,12.0,4.1614,11.9104,5.334
2023/12/06 11:52:25.01,459658.1916,5634164.398,2946756.1246,12.0,4.1615,11.9104,5.3337
2023/12/06 11:52:26.01,459657.2806,5634162.5172,2946759.6828,12.0,4.1616,11.9104,5.3333
2023/12/06 11:52:27.01,459656.713,5634160.8109,2946762.7166,12.0,4.1618,11.9104,5.333
2023/12/06 11:52:28.01,459656.2228,5634159.5672,2946765.292,12.0,4.1619,11.9104,5.3326
2023/12/06 11:52:29.01,459655.8041,5634158.292,2946767.44,12.0,4.162,11.9104,5.3323
2023/12/06 11:52:30.01,459655.3703,5634157.0145,2946769.5283,12.0,4.1621,11.9104,5.3319
2023/12/06 11:52:31.01,459654.7958,5634156.0534,2946771.5993,12.0,4.1622,11.9103,5.3316
2023/12/06 11:52:32.01,459654.2897,5634155.0299,2946773.5073,12.0,4.1623,11.9103,5.3312
2023/12/06 11:52:33.01,459653.8366,5634154.1318,2946775.2563,12.0,4.1625,11.9103,5.3309
2023/12/06 11:52:34.01,459653.3997,5634153.1165,2946776.5859,12.0,4.1626,11.9103,5.3305
2023/12/06 11:52:35.01,459653.1614,5634152.8065,2946777.7476,12.0,4.1627,11.9103,5.3302
2023/12/06 11:52:36.01,459652.9743,5634152.4086,2946779.0267,12.0,4.1628,11.9103,5.3298
2023/12/06 11:52:37.01,459652.744,5634152.1549,2946780.5577,12.0,4.1629,11.9102,5.3295
2023/12/06 11:52:38.01,459652.2536,5634151.1186,2946783.0339,12.0,4.163,11.9102,5.3291
2023/12/06 11:52:39.01,459651.5851,5634149.2898,2946786.3146,12.0,4.1631,11.9102,5.3288
2023/12/06 11:52:40.01,459650.8014,5634147.0325,2946789.9185,12.0,4.1633,11.9102,5.3284
2023/12/06 11:52:41.01,459650.179,5634144.968,2946793.1852,12.0,4.1634,11.9102,5.3281
2023/12/06 11:52:42.01,459649.765,5634143.4729,2946795.7335,12.0,4.1635,11.9102,5.3277
2023/12/06 11:52:43.01,459649.3818,5634142.516,2946797.4653,12.0,4.1636,11.9102,5.3273
2023/12/06 11:52:44.01,459649.1517,5634141.5388,2946799.2642,12.0,4.1637,11.9101,5.327
2023/12/06 11:52:45.01,459648.7525,5634140.6863,2946801.0812,12.0,4.1638,11.9101,5.3266
2023/12/06 11:52:46.01,459648.2369,5634140.1446,2946802.9114,12.0,4.164,11.9101,5.3263
2023/12/06 11:52:47.01,459647.8614,5634139.2368,2946804.1896,12.0,4.1641,11.9101,5.3259
2023/12/06 11:52:48.01,459647.6059,5634139.1333,2946805.5647,12.0,4.1642,11.9101,5.3256
2023/12/06 11:52:49.01,459647.0586,5634138.3731,2946806.3527,12.0,4.1643,11.91,5.3252
2023/12/06 11:52:50.01,459646.8801,5634138.1277,2946807.0283,12.0,4.1644,11.91,5.3249
2023/12/06 11:52:51.01,459646.4988,5634137.749,2946807.3579,12.0,4.1646,11.91,5.3245
2023/12/06 11:52:52.01,459646.336,5634137.6146,2946807.8047,12.0,4.1647,11.91,5.3242
2023/12/06 11:52:53.01,459645.3194,5634136.0762,2946807.9171,11.0,4.3542,12.1825,5.6173
2023/12/06 11:52:54.01,459643.2905,5634132.5219,2946807.3192,10.0,4.974,13.9828,6.9951
2023/12/06 11:52:55.01,459646.8801,5634146.0047,2946817.4797,12.0,4.165,11.9099,5.3231
2023/12/06 11:52:56.01,459642.2569,5634137.7228,2946814.778,12.0,4.1651,11.9099,5.3227
2023/12/06 11:52:57.01,459639.0602,5634134.3701,2946814.5405,12.0,4.1653,11.9099,5.3224
2023/12/06 11:52:58.01,459638.3988,5634137.4657,2946816.1669,12.0,4.1654,11.9099,5.322
2023/12/06 11:52:59.01,459636.0198,5634135.0414,2946815.4028,12.0,4.1655,11.9099,5.3217
2023/12/06 11:53:00.01,459635.3398,5634138.1496,2946816.5367,12.0,4.1656,11.9098,5.3213
2023/12/06 11:53:01.00,459634.6848,5634140.8496,2946818.7684,12.0,4.1657,11.9098,5.321
2023/12/06 11:53:02.01,459633.1566,5634141.4187,2946816.4599,11.0,4.4499,12.8992,6.0609
2023/12/06 11:53:03.01,459629.8448,5634140.5577,2946815.913,10.0,4.9733,13.9838,6.9936
2023/12/06 11:53:04.01,459626.382,5634144.9844,2946816.177,10.0,4.9732,13.9839,6.9934
2023/12/06 11:53:05.01,459624.3481,5634146.6771,2946818.0917,11.0,4.45,12.8992,6.0599
2023/12/06 11:53:06.01,459623.735,5634164.4485,2946823.2145,10.0,4.5764,13.2952,5.648
2023/12/06 11:53:07.01,459615.8558,5634152.3849,2946816.6477,9.0,5.2177,14.8013,7.0008
2023/12/06 11:53:08.01,459608.4104,5634152.037,2946816.8654,11.0,4.4501,12.8992,6.059
2023/12/06 11:53:09.01,459600.4466,5634145.0571,2946816.1126,12.0,4.1667,11.9097,5.3181
2023/12/06 11:53:10.01,459596.9732,5634136.0574,2946813.7347,12.0,4.1668,11.9096,5.3178
2023/12/06 11:53:11.01,459592.2462,5634137.6477,2946813.4871,12.0,4.1669,11.9096,5.3174
2023/12/06 11:53:12.01,459587.1261,5634140.204,2946812.9637,12.0,4.167,11.9096,5.3171
2023/12/06 11:53:13.01,459584.4341,5634144.2348,2946814.9047,12.0,4.1671,11.9096,5.3167
2023/12/06 11:53:14.01,459578.906,5634143.3633,2946812.8989,12.0,4.1673,11.9096,5.3163
2023/12/06 11:53:15.01,459573.8009,5634142.9567,2946812.7033,12.0,4.1674,11.9095,5.316
2023/12/06 11:53:16.01,459568.6322,5634142.5946,2946811.1053,12.0,4.1675,11.9095,5.3156
2023/12/06 11:53:17.01,459565.0366,5634141.1912,2946810.2693,11.0,4.4503,12.8992,6.0562
2023/12/06 11:53:18.01,459564.8544,5634144.62,2946811.3493,12.0,4.1677,11.9095,5.3149
2023/12/06 11:53:19.01,459565.6129,5634147.7668,2946813.3231,12.0,4.1679,11.9094,5.3146
2023/12/06 11:53:20.01,459563.8811,5634145.0486,2946811.4324,12.0,4.168,11.9094,5.3142
2023/12/06 11:53:21.01,459563.1927,5634145.9435,2946811.7012,11.0,4.4504,12.8991,6.0549
2023/12/06 11:53:22.01,459560.5322,5634144.2165,2946810.1087,11.0,4.4504,12.8991,6.0546
2023/12/06 11:53:23.01,459557.9269,5634143.3234,2946809.0701,12.0,4.1683,11.9094,5.3131
2023/12/06 11:53:24.01,459555.1815,5634145.7615,2946810.2293,12.0,4.1685,11.9093,5.3128
2023/12/06 11:53:25.01,459550.5126,5634144.8879,2946809.2933,11.0,4.3564,12.1822,5.6071
2023/12/06 11:53:26.01,459547.198,5634146.3478,2946809.5586,12.0,4.1687,11.9093,5.312
2023/12/06 11:53:27.01,459542.0865,5634151.329,2946808.9004,11.0,4.4505,12.8991,6.053
2023/12/06 11:53:28.01,459541.1276,5634150.3713,2946809.8682,12.0,4.1689,11.9092,5.3113
2023/12/06 11:53:29.01,459539.8554,5634147.2365,2946809.5476,12.0,4.169,11.9092,5.311
2023/12/06 11:53:30.01,459537.2888,5634145.3231,2946809.0811,12.0,4.1692,11.9092,5.3106
2023/12/06 11:53:31.01,459537.0484,5634144.7349,2946808.0434,12.0,4.1693,11.9092,5.3103
2023/12/06 11:53:32.01,459535.664,5634149.1863,2946809.6273,12.0,4.1694,11.9092,5.3099
2023/12/06 11:53:33.01,459534.9796,5634149.5088,2946809.7558,12.0,4.1695,11.9091,5.3095
2023/12/06 11:53:34.01,459534.3434,5634150.5574,2946809.9236,12.0,4.1696,11.9091,5.3092
2023/12/06 11:53:35.01,459533.5374,5634152.0765,2946810.2033,12.0,4.1698,11.9091,5.3088
2023/12/06 11:53:36.01,459535.1778,5634157.2704,2946813.304,12.0,4.1699,11.9091,5.3085
2023/12/06 11:53:37.01,459532.2552,5634148.5509,2946807.1927,12.0,4.17,11.909,5.3081
2023/12/06 11:53:38.01,459531.9028,5634147.1549,2946806.4387,12.0,4.1701,11.909,5.3077
2023/12/06 11:53:39.01,459534.4877,5634152.6502,2946808.564,12.0,4.1702,11.909,5.3074
2023/12/06 11:53:40.01,459539.2512,5634165.7406,2946813.5824,12.0,4.1704,11.909,5.307
2023/12/06 11:53:41.01,459537.3473,5634159.691,2946810.8797,12.0,4.1705,11.9089,5.3067
2023/12/06 11:53:42.01,459534.9622,5634151.9031,2946811.1245,12.0,4.1706,11.9089,5.3063
2023/12/06 11:53:43.01,459537.4194,5634156.4063,2946810.5018,12.0,4.1707,11.9089,5.3059
2023/12/06 11:53:44.01,459535.522,5634150.5142,2946809.3504,12.0,4.1708,11.9089,5.3056
2023/12/06 11:53:45.01,459535.616,5634149.0747,2946809.1802,12.0,4.171,11.9088,5.3052
2023/12/06 11:53:46.01,459536.7787,5634151.1275,2946810.3285,12.0,4.1711,11.9088,5.3048
2023/12/06 11:53:47.01,459536.1587,5634148.5786,2946810.6713,12.0,4.1712,11.9088,5.3045
2023/12/06 11:53:48.01,459536.7705,5634148.9184,2946810.8881,12.0,4.1713,11.9088,5.3041
2023/12/06 11:53:49.01,459536.9575,5634148.206,2946810.9726,12.0,4.1714,11.9087,5.3038
2023/12/06 11:53:50.01,459537.461,5634148.6889,2946811.1958,12.0,4.1716,11.9087,5.3034
2023/12/06 11:53:51.01,459537.3511,5634146.962,2946811.0286,12.0,4.1717,11.9087,5.303
2023/12/06 11:53:52.01,459537.6942,5634146.393,2946811.1701,12.0,4.1718,11.9087,5.3027
2023/12/06 11:53:53.01,459537.0316,5634147.8023,2946811.3953,12.0,4.1719,11.9086,5.3023
2023/12/06 11:53:54.01,459536.9744,5634148.0928,2946811.4457,12.0,4.1721,11.9086,5.302
2023/12/06 11:53:55.01,459536.3193,5634149.7423,2946811.7972,12.0,4.1722,11.9086,5.3016
2023/12/06 11:53:56.01,459536.0154,5634150.393,2946811.9738,12.0,4.1723,11.9086,5.3012
2023/12/06 11:53:57.01,459536.1049,5634150.1082,2946811.964,12.0,4.1724,11.9085,5.3009
2023/12/06 11:53:58.01,459536.242,5634148.9249,2946811.813,12.0,4.1725,11.9085,5.3005
2023/12/06 11:53:59.01,459535.8067,5634151.0277,2946812.1464,12.0,4.1727,11.9085,5.3001
2023/12/06 11:54:00.01,459536.6304,5634147.91,2946811.4885,12.0,4.1728,11.9085,5.2998
2023/12/06 11:54:01.00,459536.3304,5634148.7732,2946811.3061,12.0,4.1729,11.9084,5.2994
2023/12/06 11:54:02.01,459537.495,5634144.4904,2946810.7666,11.0,4.3746,13.0517,5.3447
2023/12/06 11:54:03.01,459537.9811,5634145.0621,2946810.2042,11.0,4.3747,13.0505,5.3442
2023/12/06 11:54:04.01,459538.4402,5634147.0841,2946809.5087,12.0,4.1733,11.9084,5.2983
2023/12/06 11:54:05.01,459539.8199,5634148.1605,2946808.7287,12.0,4.1734,11.9083,5.298
2023/12/06 11:54:06.01,459541.3538,5634147.0376,2946807.344,11.0,6.1852,13.6614,6.5598
2023/12/06 11:54:07.01,459547.5222,5634143.6703,2946805.5399,12.0,4.1736,11.9083,5.2972
2023/12/06 11:54:08.01,459549.5915,5634148.5725,2946808.4469,12.0,4.1738,11.9082,5.2969
2023/12/06 11:54:09.01,459551.6193,5634145.3333,2946806.8433,12.0,4.1739,11.9082,5.2965
2023/12/06 11:54:10.01,459553.9958,5634145.7643,2946807.7694,12.0,4.174,11.9082,5.2962
2023/12/06 11:54:11.01,459554.3184,5634142.0383,2946805.9224,12.0,4.1741,11.9082,5.2958
2023/12/06 11:54:12.01,459555.3382,5634141.5378,2946805.8849,11.0,6.19,13.666,6.559
2023/12/06 11:54:13.01,459553.9435,5634145.5489,2946808.2789,12.0,4.1744,11.9081,5.2951
2023/12/06 11:54:14.01,459555.9432,5634145.3611,2946808.2522,12.0,4.1745,11.9081,5.2947
2023/12/06 11:54:15.01,459556.4866,5634143.4949,2946807.2952,12.0,4.1746,11.9081,5.2943
2023/12/06 11:54:16.01,459558.3914,5634146.849,2946809.3487,12.0,4.1747,11.908,5.294
2023/12/06 11:54:17.01,459559.4841,5634146.3583,2946809.1187,12.0,4.1749,11.908,5.2936
2023/12/06 11:54:18.01,459560.0817,5634146.0161,2946809.3671,11.0,4.1874,13.0173,5.5901
2023/12/06 11:54:19.01,459560.8981,5634148.1583,2946810.4617,12.0,4.1751,11.9079,5.2929
2023/12/06 11:54:20.01,459566.2378,5634147.3256,2946810.8514,11.0,6.1964,13.6722,6.5579
2023/12/06 11:54:21.01,459566.8874,5634145.5734,2946809.7242,12.0,4.1753,11.9079,5.2921
2023/12/06 11:54:22.01,459564.7399,5634143.3063,2946809.0019,12.0,4.1755,11.9079,5.2918
2023/12/06 11:54:23.01,459566.3916,5634146.4867,2946810.9756,12.0,4.1756,11.9078,5.2914
2023/12/06 11:54:24.01,459566.335,5634146.1233,2946811.1022,12.0,4.1757,11.9078,5.291
2023/12/06 11:54:25.01,459566.7775,5634143.5499,2946809.4384,12.0,4.1758,11.9078,5.2907
2023/12/06 11:54:26.01,459567.9371,5634145.0146,2946810.8228,12.0,4.176,11.9077,5.2903
2023/12/06 11:54:27.01,459566.7862,5634141.7492,2946808.7851,12.0,4.1761,11.9077,5.2899
2023/12/06 11:54:28.01,459568.0136,5634142.5596,2946809.704,12.0,4.1762,11.9077,5.2896
2023/12/06 11:54:29.01,459569.0423,5634143.8033,2946810.7093,12.0,4.1763,11.9077,5.2892
2023/12/06 11:54:30.01,459569.9934,5634143.2863,2946810.9028,12.0,4.1765,11.9076,5.2888
2023/12/06 11:54:31.01,459570.6947,5634141.1499,2946809.8477,12.0,4.1766,11.9076,5.2885
2023/12/06 11:54:32.01,459574.314,5634142.6099,2946811.3701,12.0,4.1767,11.9076,5.2881
2023/12/06 11:54:33.01,459577.7874,5634140.531,2946810.9387,12.0,4.1768,11.9075,5.2877
2023/12/06 11:54:34.01,459582.2776,5634141.0449,2946812.1496,12.0,4.1769,11.9075,5.2874
2023/12/06 11:54:35.01,459586.9828,5634139.6385,2946811.9499,12.0,4.1771,11.9075,5.287
2023/12/06 11:54:36.01,459595.2134,5634144.853,2946815.5499,12.0,4.1772,11.9074,5.2866
2023/12/06 11:54:37.01,459599.6167,5634138.1827,2946812.1446,11.0,4.4523,12.8982,6.0305
2023/12/06 11:54:38.01,459604.2595,5634136.7772,2946811.6459,10.0,4.9659,13.9929,6.9764
2023/12/06 11:54:39.01,459614.0065,5634153.898,2946820.5109,12.0,4.1776,11.9074,5.2855
2023/12/06 11:54:40.01,459622.7906,5634160.8346,2946823.4077,12.0,4.1777,11.9073,5.2852
2023/12/06 11:54:41.01,459631.3523,5634161.7888,2946827.4323,11.0,4.6298,11.9878,5.3833
2023/12/06 11:54:42.01,459633.1662,5634160.4588,2946826.7739,12.0,4.1779,11.9073,5.2844
2023/12/06 11:54:43.01,459632.8999,5634158.7785,2946826.1161,12.0,4.1781,11.9072,5.2841
2023/12/06 11:54:44.01,459633.9981,5634154.9661,2946823.9555,11.0,4.4525,12.898,6.0282
2023/12/06 11:54:45.01,459638.3232,5634160.4763,2946825.6627,12.0,4.1783,11.9072,5.2833
2023/12/06 11:54:46.01,459638.9307,5634157.5676,2946825.3982,12.0,4.1784,11.9071,5.283
2023/12/06 11:54:47.01,459634.3799,5634136.8747,2946813.8845,12.0,4.1786,11.9071,5.2826
