GPST,x_y,y_y,z_y
2024/02/14 04:24:50.00,461328.917,5634435.849,2945929.8492
2024/02/14 04:24:51.00,461328.9167,5634435.8485,2945929.8478
2024/02/14 04:24:52.00,461328.9153,5634435.8483,2945929.8475
2024/02/14 04:24:53.00,461329.8057,5634436.9878,2945930.0698
2024/02/14 04:24:54.00,461328.7898,5634434.4412,2945927.6183
2024/02/14 04:24:55.00,461328.9162,5634435.8466,2945929.8479
2024/02/14 04:24:56.00,461328.7878,5634434.4413,2945927.6173
2024/02/14 04:24:57.00,461328.9164,5634435.8509,2945929.8484
2024/02/14 04:24:58.00,461328.9164,5634435.8508,2945929.8498
2024/02/14 04:24:59.00,461328.9163,5634435.8518,2945929.8487
2024/02/14 04:25:00.00,461328.7893,5634434.4449,2945927.6189
2024/02/14 04:25:01.00,461329.8061,5634436.9894,2945930.0696
2024/02/14 04:25:02.00,461328.9159,5634435.8497,2945929.8505
2024/02/14 04:25:03.00,461328.9151,5634435.8496,2945929.8501
2024/02/14 04:25:04.00,461328.9164,5634435.8518,2945929.8514
2024/02/14 04:25:05.00,461328.9159,5634435.8463,2945929.8494
2024/02/14 04:25:06.00,461328.9156,5634435.8461,2945929.8481
2024/02/14 04:25:07.00,461328.9163,5634435.8477,2945929.8491
2024/02/14 04:25:08.00,461328.9166,5634435.8487,2945929.85
2024/02/14 04:25:09.00,461328.7879,5634434.4475,2945927.6207
2024/02/14 04:25:10.00,461328.7882,5634434.4488,2945927.6229
2024/02/14 04:25:11.00,461328.7892,5634434.4459,2945927.6211
2024/02/14 04:25:12.00,461328.7886,5634434.445,2945927.62
2024/02/14 04:25:13.00,461328.7884,5634434.4515,2945927.6242
2024/02/14 04:25:14.00,461328.7873,5634434.4501,2945927.6229
2024/02/14 04:25:15.00,461328.7876,5634434.4492,2945927.6212
2024/02/14 04:25:16.00,461328.7877,5634434.4492,2945927.6229
2024/02/14 04:25:17.00,461328.788,5634434.4478,2945927.624
2024/02/14 04:25:18.00,461328.7876,5634434.4481,2945927.6223
2024/02/14 04:25:19.00,461328.7876,5634434.4511,2945927.6212
2024/02/14 04:25:20.00,461328.7881,5634434.4538,2945927.6263
2024/02/14 04:25:21.00,461328.787,5634434.4509,2945927.6236
