Column_0,Column_1,Column_2,Column_3,Column_5,Column_6,Column_7,Column_8
2024/02/14 05:58:37.00,27.726477152,85.323109103,1301.8498,17.0,3.3164,2.8835,11.0216
2024/02/14 05:58:38.00,27.726393592,85.323121908,1292.733,14.0,3.4634,4.532,13.0192
2024/02/14 05:58:39.00,27.726332289,85.32311276,1291.0016,15.0,3.375,4.0395,12.2529
2024/02/14 05:58:40.00,27.726257121,85.322985881,1316.1168,15.0,3.4481,3.5541,11.937
2024/02/14 05:58:41.00,27.72618156,85.323113204,1293.0098,15.0,3.7928,3.321,11.9799
2024/02/14 05:58:42.00,27.726126717,85.323079901,1296.1746,16.0,3.7903,3.1394,11.9124
2024/02/14 05:58:43.00,27.726110475,85.323098192,1288.9957,18.0,3.2934,2.7067,11.0058
2024/02/14 05:58:44.00,27.726046633,85.323041641,1296.4958,18.0,3.2901,2.7318,11.5695
2024/02/14 05:58:45.00,27.726003331,85.322985857,1300.8186,18.0,3.2455,2.7068,10.7832
2024/02/14 05:58:46.00,27.725962071,85.322935522,1303.1352,18.0,3.2421,2.6886,10.8271
2024/02/14 05:58:47.00,27.725866024,85.322929841,1304.2698,16.0,3.3737,3.2264,11.2742
2024/02/14 05:58:48.00,27.72581591,85.32289772,1305.4318,16.0,3.3302,3.2782,11.5155
2024/02/14 05:58:49.00,27.725758638,85.322894421,1301.0411,18.0,3.3145,2.6438,10.8163
2024/02/14 05:58:50.00,27.725701465,85.322888308,1300.2315,18.0,3.3942,2.5991,10.8416
2024/02/14 05:58:51.00,27.72567196,85.322876708,1296.7921,19.0,3.2008,2.5941,10.78
2024/02/14 05:58:52.00,27.725634379,85.322868912,1292.7982,20.0,3.1988,2.4585,10.6524
2024/02/14 05:58:53.00,27.725609778,85.322853349,1290.2644,20.0,3.1987,2.4585,10.653
2024/02/14 05:58:54.00,27.725579491,85.322835889,1288.0493,20.0,3.1986,2.4586,10.6537
2024/02/14 05:58:55.00,27.725542348,85.322822116,1287.1671,20.0,3.1985,2.4586,10.6543
2024/02/14 05:58:56.00,27.72550887,85.322799339,1288.099,20.0,3.1984,2.4586,10.6549
2024/02/14 05:58:57.00,27.725467319,85.322777017,1289.0715,19.0,3.2377,2.5316,10.6557
2024/02/14 05:58:58.00,27.725418119,85.322759814,1290.6219,18.0,3.3093,2.6696,10.7192
2024/02/14 05:58:59.00,27.725369961,85.322742635,1289.1274,17.0,3.3351,2.9441,10.9238
2024/02/14 05:59:00.00,27.725319616,85.322710786,1292.2711,17.0,3.2457,2.958,11.0723
2024/02/14 05:59:01.00,27.725266333,85.322717993,1288.6767,17.0,3.2456,2.9581,11.0728
2024/02/14 05:59:02.00,27.725236986,85.322657164,1295.7055,17.0,3.328,2.8665,11.0974
2024/02/14 05:59:03.00,27.725215552,85.322681235,1288.7947,19.0,3.2868,2.5522,10.8213
2024/02/14 05:59:04.00,27.725192643,85.32267629,1292.2955,19.0,3.2867,2.5522,10.8219
2024/02/14 05:59:05.00,27.725170987,85.322683438,1294.9299,18.0,3.3865,2.6772,11.0176
2024/02/14 05:59:06.00,27.725162341,85.322664778,1290.7054,18.0,3.3448,2.7341,11.782
2024/02/14 05:59:07.00,27.72515938,85.322660057,1289.7439,17.0,3.4358,2.8657,11.9246
2024/02/14 05:59:08.00,27.725127112,85.322632125,1296.428,19.0,3.2483,2.6629,11.5842
2024/02/14 05:59:09.00,27.725123954,85.32263196,1296.33,18.0,3.318,2.7724,11.6871
2024/02/14 05:59:10.00,27.725111823,85.322660706,1306.4722,19.0,3.286,2.5524,10.8257
2024/02/14 05:59:11.00,27.725134457,85.322644196,1289.9076,17.0,3.4352,2.866,11.9273
2024/02/14 05:59:12.00,27.725101082,85.322615974,1296.0563,18.0,3.3082,2.9923,11.6763
2024/02/14 05:59:13.00,27.725103075,85.322623155,1292.0472,17.0,3.41,3.0437,11.8878
2024/02/14 05:59:14.00,27.725066378,85.322658312,1308.1069,18.0,3.3766,2.7162,10.8614
2024/02/14 05:59:15.00,27.72505566,85.32268508,1306.5562,20.0,3.1967,2.4593,10.6661
2024/02/14 05:59:16.00,27.725052161,85.322674355,1306.237,20.0,3.1966,2.4593,10.6666
2024/02/14 05:59:17.00,27.725039173,85.32266254,1310.1007,19.0,3.223,2.6422,10.6675
2024/02/14 05:59:18.00,27.725028516,85.322658426,1310.4681,19.0,3.2229,2.6422,10.6681
2024/02/14 05:59:19.00,27.725013456,85.322648628,1310.1663,18.0,3.3765,2.7163,10.8652
2024/02/14 05:59:20.00,27.724994091,85.322643783,1311.4513,19.0,3.3568,2.5276,10.8644
2024/02/14 05:59:21.00,27.724978431,85.322633376,1310.2967,18.0,3.3765,2.7164,10.8667
2024/02/14 05:59:22.00,27.724957611,85.322620088,1315.5027,19.0,3.3567,2.5276,10.8659
2024/02/14 05:59:23.00,27.724932175,85.322604612,1314.3208,20.0,3.196,2.4596,10.6706
2024/02/14 05:59:24.00,27.724911695,85.322574686,1310.3112,18.0,3.3933,2.5999,10.8678
2024/02/14 05:59:25.00,27.724896866,85.322553982,1302.9474,18.0,3.2421,2.7084,10.8064
2024/02/14 05:59:26.00,27.724875882,85.322518575,1300.6447,19.0,3.2353,2.5329,10.6726
2024/02/14 05:59:27.00,27.724839846,85.322503724,1297.2474,18.0,3.2419,2.7085,10.8075
2024/02/14 05:59:28.00,27.724808208,85.322485968,1294.0094,18.0,3.2419,2.7086,10.8081
2024/02/14 05:59:29.00,27.724770727,85.322477906,1291.6566,18.0,3.2418,2.7086,10.8086
2024/02/14 05:59:30.00,27.724744461,85.322458347,1291.7219,17.0,3.2431,2.9586,11.0885
2024/02/14 05:59:31.00,27.724707801,85.322442245,1294.2099,19.0,3.2031,2.5853,10.8458
2024/02/14 05:59:32.00,27.724681662,85.322424487,1294.0754,20.0,3.1951,2.4599,10.6756
2024/02/14 05:59:33.00,27.724666519,85.322394663,1292.1764,19.0,3.2347,2.5332,10.6764
2024/02/14 05:59:34.00,27.724630676,85.322377649,1296.6653,19.0,3.2346,2.5333,10.677
2024/02/14 05:59:35.00,27.724586923,85.322354885,1297.6469,17.0,3.3586,2.8262,10.9474
2024/02/14 05:59:36.00,27.724562736,85.322312127,1298.8267,16.0,3.5662,2.99,11.8148
2024/02/14 05:59:37.00,27.724514879,85.322250986,1305.2099,15.0,3.7212,3.117,12.2618
2024/02/14 05:59:38.00,27.724483757,85.322235434,1296.8171,16.0,3.5659,2.9901,11.8153
2024/02/14 05:59:39.00,27.724406209,85.322269425,1292.9557,17.0,3.4007,2.7784,11.0478
2024/02/14 05:59:40.00,27.724353518,85.322234838,1296.0646,16.0,3.3232,3.2783,11.547
2024/02/14 05:59:41.00,27.724288149,85.322219274,1293.6254,16.0,3.2942,3.1107,12.0441
2024/02/14 05:59:42.00,27.7242168,85.322209869,1291.4996,15.0,3.3857,3.3847,12.5772
2024/02/14 05:59:43.00,27.724147867,85.322187329,1298.2472,16.0,3.4278,3.0476,11.4012
2024/02/14 05:59:44.00,27.724103881,85.32214455,1294.4109,19.0,3.2817,2.5533,10.8456
2024/02/14 05:59:45.00,27.724060905,85.322103958,1294.6785,19.0,3.2816,2.5533,10.8462
2024/02/14 05:59:46.00,27.724015005,85.322065482,1294.9234,19.0,3.2815,2.5534,10.8467
2024/02/14 05:59:47.00,27.723976458,85.322031463,1293.3702,18.0,3.3055,2.6721,10.7444
2024/02/14 05:59:48.00,27.723941327,85.321978567,1296.254,17.0,3.3081,2.886,11.066
2024/02/14 05:59:49.00,27.723912163,85.321954601,1295.8631,17.0,3.308,2.8861,11.0666
2024/02/14 05:59:50.00,27.723896657,85.321931309,1292.1532,16.0,3.3219,3.2783,11.5525
2024/02/14 05:59:51.00,27.723869689,85.321902483,1290.6088,17.0,3.2412,2.959,11.0989
2024/02/14 05:59:52.00,27.723835323,85.321882699,1294.0923,15.0,3.4327,3.5565,11.9876
2024/02/14 05:59:53.00,27.723789928,85.3218582,1294.6629,15.0,3.4325,3.5565,11.9882
2024/02/14 05:59:54.00,27.723748365,85.321838521,1294.6636,15.0,3.4323,3.5566,11.9888
2024/02/14 05:59:55.00,27.723712685,85.321805329,1293.742,18.0,3.236,2.6907,10.8655
2024/02/14 05:59:56.00,27.723683984,85.321775335,1292.7596,19.0,3.2802,2.5536,10.8522
2024/02/14 05:59:57.00,27.723643589,85.32174939,1292.8519,20.0,3.1929,2.4607,10.6887
2024/02/14 05:59:58.00,27.723603922,85.321724105,1293.2588,18.0,3.3047,2.6726,10.7495
2024/02/14 05:59:59.00,27.723566287,85.321708606,1289.0207,15.0,3.3797,3.4967,12.3779
2024/02/14 06:00:00.00,27.723525965,85.321676437,1291.9291,16.0,3.3768,3.1063,11.8861
2024/02/14 06:00:01.00,27.723492967,85.321598431,1302.8413,15.0,3.3835,3.3855,12.5863
2024/02/14 06:00:03.00,27.723330454,85.321584936,1311.6722,15.0,3.4487,3.2529,12.5844
2024/02/14 06:00:04.00,27.723262764,85.32162852,1308.8949,14.0,3.736,3.3666,12.7388
2024/02/14 06:00:05.00,27.723243558,85.321524794,1301.492,17.0,3.4657,2.7829,11.1263
2024/02/14 06:00:06.00,27.723207298,85.321487222,1298.5987,17.0,3.5187,2.8635,10.8868
2024/02/14 06:00:07.00,27.72317258,85.321432324,1298.0247,20.0,3.1919,2.4611,10.6936
2024/02/14 06:00:08.00,27.723139477,85.321384768,1304.7329,19.0,3.2318,2.5348,10.6946
2024/02/14 06:00:09.00,27.723116894,85.321333026,1302.5399,17.0,3.2901,2.8945,11.755
2024/02/14 06:00:10.00,27.72307751,85.321282579,1306.464,17.0,3.2901,2.8946,11.7555
2024/02/14 06:00:11.00,27.723026126,85.321230834,1305.0233,16.0,3.3555,3.2212,11.8373
2024/02/14 06:00:13.00,27.722911225,85.321188771,1304.4033,15.0,3.3646,4.0335,12.2843
2024/02/14 06:00:14.00,27.722848675,85.321142083,1308.8474,16.0,3.3948,3.0613,11.3426
2024/02/14 06:00:15.00,27.722827257,85.32111139,1294.4896,17.0,3.2897,2.895,11.7575
2024/02/14 06:00:16.00,27.722776966,85.321058635,1297.8687,17.0,3.2896,2.8951,11.7579
2024/02/14 06:00:17.00,27.722699714,85.321046209,1299.2413,17.0,3.2896,2.8952,11.7583
2024/02/14 06:00:18.00,27.722624014,85.321004167,1300.6504,15.0,3.4341,3.3375,12.1475
2024/02/14 06:00:19.00,27.722566645,85.320992311,1299.8226,19.0,3.243,2.6687,11.62
2024/02/14 06:00:20.00,27.722531486,85.3209078,1302.3028,18.0,3.2837,2.7404,11.6205
2024/02/14 06:00:21.00,27.722470216,85.320867739,1299.8823,18.0,3.2836,2.7405,11.6209
2024/02/14 06:00:22.00,27.722380286,85.320833157,1298.7828,17.0,3.3282,2.9469,10.9597
2024/02/14 06:00:23.00,27.722319921,85.320784468,1293.0743,17.0,3.3616,2.8831,12.1031
2024/02/14 06:00:24.00,27.722254566,85.320735276,1299.921,19.0,3.2305,2.5355,10.7021
2024/02/14 06:00:25.00,27.722176459,85.320680967,1296.8818,17.0,3.3279,2.947,10.9608
2024/02/14 06:00:26.00,27.72210815,85.320598901,1302.7996,19.0,3.2304,2.5356,10.7031
2024/02/14 06:00:27.00,27.722013783,85.32056725,1297.7132,20.0,3.1901,2.4618,10.703
2024/02/14 06:00:28.00,27.721949528,85.320508745,1296.5597,19.0,3.2302,2.5357,10.704
2024/02/14 06:00:29.00,27.72187861,85.320456093,1298.7423,19.0,3.2301,2.5357,10.7044
2024/02/14 06:00:30.00,27.721829367,85.32037804,1294.631,18.0,3.2329,2.6918,10.8817
2024/02/14 06:00:31.00,27.721763742,85.320336533,1293.4318,16.0,3.2905,3.1141,12.063
2024/02/14 06:00:32.00,27.721712851,85.320280967,1295.021,16.0,3.355,3.2241,11.8448
2024/02/14 06:00:33.00,27.721651625,85.320201967,1305.4692,17.0,3.3484,3.0741,11.7132
2024/02/14 06:00:34.00,27.721582602,85.320188795,1294.3132,19.0,3.2297,2.536,10.7067
2024/02/14 06:00:35.00,27.721481141,85.320164121,1305.6224,15.0,3.4781,3.1489,12.1119
2024/02/14 06:00:36.00,27.721437963,85.32010529,1310.6124,16.0,3.5481,3.0235,11.6882
2024/02/14 06:00:47.00,27.72080254,85.319473162,1308.8588,14.0,3.4777,3.6695,12.9702
2024/02/14 06:00:53.00,27.720479448,85.319198286,1295.2431,15.0,3.4783,3.2477,12.0693
2024/02/14 06:00:54.00,27.720371359,85.319202742,1300.114,16.0,3.2933,3.1382,11.3344
2024/02/14 06:00:55.00,27.720342784,85.319157953,1291.2675,17.0,3.3129,3.0993,11.9026
2024/02/14 06:00:56.00,27.720285875,85.31913287,1296.2719,18.0,3.3046,3.005,11.7208
2024/02/14 06:00:57.00,27.720239101,85.319107463,1300.7157,19.0,3.2401,2.672,11.6344
2024/02/14 06:00:58.00,27.720219512,85.319046295,1294.824,20.0,3.1873,2.4629,10.7161
2024/02/14 06:00:59.00,27.720203917,85.319009489,1293.6462,19.0,3.2276,2.5371,10.7172
2024/02/14 06:01:00.00,27.720184195,85.318990115,1291.7655,20.0,3.1871,2.463,10.7169
2024/02/14 06:01:01.00,27.720163335,85.318969392,1290.5472,20.0,3.187,2.463,10.7172
2024/02/14 06:01:02.00,27.72013753,85.318953964,1289.4984,19.0,3.2274,2.5373,10.7184
2024/02/14 06:01:03.00,27.720115628,85.318937374,1291.9952,19.0,3.2273,2.5373,10.7187
2024/02/14 06:01:04.00,27.720096704,85.318917199,1291.0537,20.0,3.1867,2.4631,10.7184
2024/02/14 06:01:05.00,27.720074558,85.318894059,1288.5465,20.0,3.1867,2.4631,10.7188
2024/02/14 06:01:06.00,27.720044965,85.318868872,1291.0342,19.0,3.2394,2.6728,11.6373
2024/02/14 06:01:07.00,27.720023576,85.318843747,1288.932,19.0,3.2393,2.6729,11.6376
2024/02/14 06:01:08.00,27.72000249,85.318821129,1289.2315,19.0,3.2392,2.6729,11.6379
2024/02/14 06:01:09.00,27.719958138,85.31882386,1298.6323,20.0,3.1863,2.4633,10.7203
2024/02/14 06:01:10.00,27.719932281,85.318804195,1299.2157,20.0,3.1862,2.4633,10.7207
2024/02/14 06:01:11.00,27.719903185,85.318789924,1302.2704,20.0,3.1861,2.4634,10.721
2024/02/14 06:01:12.00,27.719884132,85.318750636,1296.5467,19.0,3.2266,2.5377,10.7222
2024/02/14 06:01:13.00,27.719865024,85.318712379,1295.2304,20.0,3.1859,2.4634,10.7218
2024/02/14 06:01:14.00,27.719839391,85.318677311,1288.9362,20.0,3.1859,2.4635,10.7221
2024/02/14 06:01:15.00,27.719802642,85.31864545,1289.3893,19.0,3.2387,2.6736,11.64
2024/02/14 06:01:16.00,27.719755197,85.318635916,1299.5394,20.0,3.1857,2.4636,10.7229
2024/02/14 06:01:17.00,27.719701364,85.318594237,1294.8359,19.0,3.2386,2.6737,11.6406
2024/02/14 06:01:18.00,27.7196411,85.318588576,1309.7783,19.0,3.2261,2.538,10.7244
2024/02/14 06:01:19.00,27.719585504,85.318549335,1310.5986,19.0,3.2261,2.538,10.7248
2024/02/14 06:01:20.00,27.71953694,85.31849015,1307.5224,19.0,3.2384,2.674,11.6414
2024/02/14 06:01:21.00,27.719489278,85.318445178,1307.417,18.0,3.4224,2.8251,11.6419
2024/02/14 06:01:22.00,27.719442605,85.318401543,1309.0633,19.0,3.2382,2.6742,11.642
2024/02/14 06:01:23.00,27.719388293,85.318358811,1311.0301,19.0,3.2381,2.6743,11.6422
2024/02/14 06:01:24.00,27.719337214,85.318311478,1313.7795,19.0,3.2381,2.6743,11.6425
2024/02/14 06:01:25.00,27.719277929,85.318264546,1315.7018,19.0,3.238,2.6744,11.6428
2024/02/14 06:01:26.00,27.719229657,85.318223461,1312.4301,19.0,3.2379,2.6745,11.6431
2024/02/14 06:01:27.00,27.719202314,85.31814884,1301.3997,20.0,3.1847,2.4639,10.7267
2024/02/14 06:01:28.00,27.719178985,85.318089493,1292.0881,20.0,3.1846,2.464,10.7271
2024/02/14 06:01:29.00,27.719139345,85.318046186,1290.469,20.0,3.1845,2.464,10.7274
2024/02/14 06:01:30.00,27.719099982,85.3180094,1289.2306,19.0,3.2376,2.6749,11.6441
2024/02/14 06:01:31.00,27.719064807,85.317980163,1286.7662,19.0,3.2375,2.675,11.6444
2024/02/14 06:01:32.00,27.719033624,85.317955304,1286.0402,19.0,3.2375,2.675,11.6446
2024/02/14 06:01:33.00,27.719001999,85.317938196,1285.9593,19.0,3.2374,2.6751,11.6449
2024/02/14 06:01:34.00,27.71897746,85.3179148,1284.4981,18.0,3.3033,3.0098,11.7306
2024/02/14 06:01:35.00,27.71894505,85.317899424,1289.0551,18.0,3.3033,3.01,11.7308
2024/02/14 06:01:36.00,27.718930168,85.317886662,1289.8669,18.0,3.3033,3.0101,11.731
2024/02/14 06:01:37.00,27.718909374,85.317885455,1293.9652,18.0,3.3032,3.0102,11.7312
2024/02/14 06:01:38.00,27.718899595,85.317881789,1294.1761,18.0,3.3032,3.0104,11.7314
2024/02/14 06:01:39.00,27.718896075,85.317873169,1294.5921,18.0,3.3032,3.0105,11.7316
2024/02/14 06:01:40.00,27.718893219,85.317877377,1295.1147,18.0,3.3031,3.0106,11.7318
2024/02/14 06:01:41.00,27.718891811,85.317879648,1295.1187,18.0,3.3031,3.0107,11.732
2024/02/14 06:01:42.00,27.718885599,85.317881248,1294.8805,18.0,3.3031,3.0109,11.7322
2024/02/14 06:01:43.00,27.718869219,85.317875884,1295.0848,18.0,3.303,3.011,11.7324
2024/02/14 06:01:44.00,27.71884306,85.317863274,1296.9676,18.0,3.303,3.0111,11.7326
2024/02/14 06:01:45.00,27.718822794,85.317836672,1298.6132,17.0,3.5996,3.3657,11.7402
2024/02/14 06:01:46.00,27.718796198,85.31780963,1301.6057,17.0,3.5995,3.3658,11.7403
2024/02/14 06:01:47.00,27.718775495,85.31778124,1301.8715,17.0,3.5994,3.366,11.7405
2024/02/14 06:01:48.00,27.718731643,85.3178054,1311.3559,18.0,3.3957,2.8151,10.7971
2024/02/14 06:01:49.00,27.718746931,85.31773272,1296.9941,18.0,3.3956,2.8152,10.7976
2024/02/14 06:01:50.00,27.718731373,85.317712886,1295.3568,19.0,3.3209,2.5531,10.79
2024/02/14 06:01:51.00,27.718718322,85.317695634,1295.349,19.0,3.3207,2.5531,10.7905
2024/02/14 06:01:52.00,27.718700514,85.317674276,1293.9145,19.0,3.3206,2.5532,10.7909
2024/02/14 06:01:53.00,27.718686554,85.317652785,1289.0492,19.0,3.3205,2.5532,10.7914
2024/02/14 06:01:54.00,27.718671942,85.317633732,1287.7972,19.0,3.3203,2.5533,10.7919
2024/02/14 06:01:55.00,27.718651942,85.317621994,1286.8685,20.0,3.1823,2.465,10.7356
2024/02/14 06:01:56.00,27.718640684,85.317602473,1286.2478,20.0,3.1822,2.465,10.7359
2024/02/14 06:01:57.00,27.718634133,85.317576193,1286.417,19.0,3.2231,2.5398,10.7372
2024/02/14 06:01:58.00,27.718619624,85.317550374,1288.3519,18.0,3.2255,2.6946,10.9124
2024/02/14 06:01:59.00,27.718606158,85.317542176,1288.8759,19.0,3.223,2.5399,10.7378
2024/02/14 06:02:00.00,27.718598486,85.317528067,1288.7405,19.0,3.2229,2.54,10.7381
2024/02/14 06:02:01.00,27.718583872,85.31751757,1288.0516,19.0,3.2228,2.54,10.7383
2024/02/14 06:02:02.00,27.718573676,85.317513284,1286.966,19.0,3.2227,2.5401,10.7386
2024/02/14 06:02:03.00,27.718567678,85.317505184,1287.5657,19.0,3.2227,2.5401,10.7389
2024/02/14 06:02:04.00,27.718563187,85.317512279,1285.7345,19.0,3.2226,2.5402,10.7392
2024/02/14 06:02:05.00,27.718560076,85.317501227,1287.5446,20.0,3.1814,2.4654,10.7384
2024/02/14 06:02:06.00,27.718563239,85.317499716,1287.5465,20.0,3.1813,2.4654,10.7387
2024/02/14 06:02:07.00,27.718565383,85.317499955,1287.7794,20.0,3.1812,2.4655,10.7389
2024/02/14 06:02:08.00,27.718556099,85.317498407,1287.4797,20.0,3.1812,2.4655,10.7392
2024/02/14 06:02:09.00,27.718553103,85.317485749,1288.492,19.0,3.2222,2.5404,10.7406
2024/02/14 06:02:10.00,27.718543639,85.317482195,1288.5489,19.0,3.2221,2.5405,10.7408
2024/02/14 06:02:11.00,27.718542582,85.317477395,1288.8225,19.0,3.2221,2.5405,10.7411
2024/02/14 06:02:12.00,27.718543017,85.317483579,1287.7285,19.0,3.222,2.5406,10.7414
2024/02/14 06:02:13.00,27.71854384,85.317480822,1288.2175,19.0,3.2219,2.5406,10.7416
2024/02/14 06:02:14.00,27.718542546,85.317477696,1288.9999,19.0,3.2218,2.5407,10.7419
2024/02/14 06:02:15.00,27.71854348,85.317475987,1288.8375,20.0,3.1806,2.4658,10.741
2024/02/14 06:02:16.00,27.718538384,85.317474954,1289.0738,19.0,3.2217,2.5408,10.7424
2024/02/14 06:02:17.00,27.718530918,85.317477961,1288.1374,20.0,3.1804,2.4658,10.7415
2024/02/14 06:02:18.00,27.718527393,85.317473478,1288.2239,20.0,3.1803,2.4659,10.7418
2024/02/14 06:02:19.00,27.71852412,85.317471702,1287.9271,20.0,3.1802,2.4659,10.742
2024/02/14 06:02:20.00,27.718521651,85.317470511,1287.9254,20.0,3.1801,2.466,10.7422
2024/02/14 06:02:21.00,27.718521309,85.317471281,1287.8452,20.0,3.1801,2.466,10.7425
2024/02/14 06:02:22.00,27.718521047,85.317471452,1287.8267,20.0,3.18,2.466,10.7427
2024/02/14 06:02:23.00,27.718520857,85.31747213,1287.7881,20.0,3.1799,2.4661,10.743
2024/02/14 06:02:24.00,27.718520906,85.317472095,1287.9153,20.0,3.1798,2.4661,10.7432
2024/02/14 06:02:25.00,27.718517387,85.317472929,1289.2237,21.0,2.9858,2.4461,10.0861
2024/02/14 06:02:26.00,27.718517502,85.317472895,1289.1929,21.0,2.9858,2.4461,10.0867
2024/02/14 06:02:27.00,27.718517819,85.317472999,1289.1784,21.0,2.9858,2.4461,10.0872
2024/02/14 06:02:28.00,27.718518046,85.317472578,1289.2313,21.0,2.9858,2.4461,10.0877
2024/02/14 06:02:29.00,27.718518113,85.317472973,1289.1439,21.0,2.9858,2.4461,10.0883
2024/02/14 06:02:30.00,27.718517859,85.317473364,1289.0094,21.0,2.9858,2.4461,10.0888
2024/02/14 06:02:31.00,27.718517687,85.317473341,1289.0479,21.0,2.9858,2.4461,10.0893
2024/02/14 06:02:32.00,27.718517733,85.317473189,1288.9719,21.0,2.9858,2.4461,10.0898
2024/02/14 06:02:33.00,27.718516573,85.317471577,1288.8927,21.0,2.9858,2.4462,10.0904
2024/02/14 06:02:34.00,27.718511656,85.317466267,1288.976,21.0,2.9858,2.4462,10.0909
2024/02/14 06:02:35.00,27.718501077,85.317460326,1288.3242,21.0,2.9857,2.4462,10.0914
2024/02/14 06:02:36.00,27.71848651,85.317448468,1288.6042,21.0,2.9857,2.4462,10.0919
2024/02/14 06:02:37.00,27.718474337,85.317430397,1288.8427,21.0,2.9857,2.4462,10.0924
2024/02/14 06:02:38.00,27.71846008,85.317418703,1289.3098,21.0,2.9857,2.4462,10.093
2024/02/14 06:02:39.00,27.718449984,85.317407651,1288.9894,21.0,2.9857,2.4462,10.0935
2024/02/14 06:02:40.00,27.718440009,85.317394691,1289.8176,21.0,2.9857,2.4462,10.094
2024/02/14 06:02:41.00,27.718434158,85.31739064,1288.6547,21.0,2.9857,2.4462,10.0945
2024/02/14 06:02:42.00,27.718431274,85.317383686,1287.8356,21.0,2.9857,2.4462,10.095
2024/02/14 06:02:43.00,27.71842701,85.317380552,1287.6366,21.0,2.9857,2.4463,10.0955
2024/02/14 06:02:44.00,27.718422475,85.317377477,1288.0902,21.0,2.9857,2.4463,10.096
2024/02/14 06:02:45.00,27.718418432,85.31737379,1288.076,21.0,2.9857,2.4463,10.0965
2024/02/14 06:02:46.00,27.71841473,85.317369242,1287.6286,21.0,2.9857,2.4463,10.097
2024/02/14 06:02:47.00,27.718409243,85.317365644,1288.039,21.0,2.9857,2.4463,10.0975
2024/02/14 06:02:48.00,27.718403778,85.317361338,1288.1647,21.0,2.9856,2.4463,10.098
2024/02/14 06:02:49.00,27.718397995,85.317357381,1288.4998,21.0,2.9856,2.4463,10.0985
2024/02/14 06:02:50.00,27.718389528,85.31735489,1289.77,21.0,2.9856,2.4463,10.099
2024/02/14 06:02:51.00,27.718382162,85.317352053,1290.5078,21.0,2.9856,2.4463,10.0995
2024/02/14 06:02:52.00,27.71837811,85.317347534,1290.2939,21.0,2.9856,2.4464,10.1
2024/02/14 06:02:53.00,27.718387691,85.317333758,1300.1485,22.0,2.9074,2.4259,9.2222
2024/02/14 06:02:54.00,27.718375433,85.317325282,1300.6928,22.0,2.9074,2.4259,9.2219
2024/02/14 06:02:55.00,27.718361703,85.317310423,1300.3047,22.0,2.9074,2.4259,9.2215
2024/02/14 06:02:56.00,27.718347534,85.317291567,1299.1072,22.0,2.9074,2.4259,9.2212
2024/02/14 06:02:57.00,27.718331031,85.31727157,1298.8005,22.0,2.9074,2.4259,9.2208
2024/02/14 06:02:58.00,27.718315554,85.317254153,1298.5187,22.0,2.9074,2.4259,9.2205
2024/02/14 06:02:59.00,27.718304259,85.317236228,1297.4252,22.0,2.9074,2.4259,9.2201
2024/02/14 06:03:00.00,27.718287389,85.317219746,1297.5789,22.0,2.9074,2.4259,9.2198
2024/02/14 06:03:01.00,27.71827407,85.317203881,1296.8778,22.0,2.9075,2.4259,9.2194
2024/02/14 06:03:02.00,27.718260671,85.317188951,1296.335,22.0,2.9075,2.4259,9.2191
2024/02/14 06:03:03.00,27.718242934,85.317173302,1296.8022,22.0,2.9075,2.4259,9.2187
2024/02/14 06:03:04.00,27.718223474,85.317155128,1296.8419,22.0,2.9075,2.4259,9.2183
2024/02/14 06:03:05.00,27.718203663,85.317135175,1296.3629,22.0,2.9075,2.4259,9.218
2024/02/14 06:03:06.00,27.718181612,85.317116337,1296.8095,22.0,2.9075,2.4259,9.2176
2024/02/14 06:03:07.00,27.718162771,85.317097711,1296.5686,22.0,2.9075,2.4259,9.2172
2024/02/14 06:03:08.00,27.71813795,85.317076383,1296.2132,22.0,2.9075,2.4259,9.2169
2024/02/14 06:03:09.00,27.718109398,85.317051744,1296.4004,22.0,2.9075,2.4259,9.2165
2024/02/14 06:03:10.00,27.718080552,85.317024566,1296.205,22.0,2.9075,2.4259,9.2161
2024/02/14 06:03:11.00,27.718051683,85.316995309,1296.0195,22.0,2.9076,2.4259,9.2157
2024/02/14 06:03:12.00,27.718018685,85.316966045,1296.7522,22.0,2.9076,2.4259,9.2154
2024/02/14 06:03:13.00,27.717984246,85.316934896,1297.0647,22.0,2.9076,2.4259,9.215
2024/02/14 06:03:14.00,27.717937102,85.316910437,1288.0495,21.0,2.9855,2.4466,10.1104
2024/02/14 06:03:15.00,27.717897793,85.316874842,1287.6193,21.0,2.9854,2.4466,10.1109
2024/02/14 06:03:16.00,27.717861682,85.316840729,1286.8443,21.0,2.9854,2.4466,10.1113
2024/02/14 06:03:17.00,27.717821582,85.31680987,1289.1855,20.0,3.016,2.5161,10.123
2024/02/14 06:03:18.00,27.717793379,85.316772058,1287.816,20.0,3.016,2.5161,10.1235
2024/02/14 06:03:19.00,27.717758204,85.316733288,1287.6127,20.0,3.016,2.5161,10.1239
2024/02/14 06:03:20.00,27.717706557,85.316697954,1288.2177,21.0,2.9854,2.4466,10.1131
2024/02/14 06:03:21.00,27.717666125,85.316659179,1288.3307,20.0,3.016,2.5161,10.1249
2024/02/14 06:03:22.00,27.717619779,85.316622795,1286.8675,20.0,3.016,2.5161,10.1253
2024/02/14 06:03:23.00,27.717580979,85.316576208,1284.5219,21.0,2.9854,2.4467,10.1144
