GPST,x_y,y_y,z_y
2024/02/14 04:24:56.00,461329.7971,5634437.0326,2945930.2905
2024/02/14 04:24:57.00,461329.7975,5634437.0363,2945930.293
2024/02/14 04:24:58.00,461329.7978,5634437.0323,2945930.2917
2024/02/14 04:24:59.00,461329.7982,5634437.0391,2945930.2951
2024/02/14 04:25:00.00,461329.7972,5634437.0326,2945930.29
2024/02/14 04:25:01.00,461329.7957,5634437.0385,2945930.2931
2024/02/14 04:25:02.00,461329.7955,5634437.0365,2945930.2939
2024/02/14 04:25:03.00,461329.7978,5634437.0301,2945930.2867
2024/02/14 04:25:04.00,461329.7959,5634437.0355,2945930.2937
2024/02/14 04:25:05.00,461329.7958,5634437.0359,2945930.2926
2024/02/14 04:25:06.00,461329.7983,5634437.0345,2945930.2913
2024/02/14 04:25:07.00,461329.7986,5634437.034,2945930.2875
2024/02/14 04:25:08.00,461329.7974,5634437.0382,2945930.2922
2024/02/14 04:25:09.00,461329.7976,5634437.0359,2945930.2922
2024/02/14 04:25:10.00,461329.7986,5634437.034,2945930.287
2024/02/14 04:25:11.00,461329.7996,5634437.0348,2945930.2894
2024/02/14 04:25:12.00,461329.7998,5634437.0391,2945930.2951
2024/02/14 04:25:13.00,461329.7995,5634437.0312,2945930.2838
2024/02/14 04:25:14.00,461329.799,5634437.0333,2945930.2865
2024/02/14 04:25:15.00,461329.7993,5634437.0328,2945930.2867
2024/02/14 04:25:16.00,461331.2448,5634442.2915,2945932.8539
2024/02/14 04:25:17.00,461329.8002,5634437.0291,2945930.285
2024/02/14 04:25:18.00,461329.8003,5634437.0289,2945930.2825
2024/02/14 04:25:19.00,461331.2432,5634442.2937,2945932.8551
2024/02/14 04:25:20.00,461329.8017,5634437.0296,2945930.2847
2024/02/14 04:25:21.00,461329.7995,5634437.0295,2945930.28
2024/02/14 04:25:22.00,461329.7992,5634437.035,2945930.2892
2024/02/14 04:25:23.00,461329.8002,5634437.0323,2945930.2847
2024/02/14 04:25:24.00,461329.7986,5634437.0314,2945930.2824
2024/02/14 04:25:25.00,461329.7992,5634437.0293,2945930.2822
2024/02/14 04:25:26.00,461329.7995,5634437.0301,2945930.2803
2024/02/14 04:25:27.00,461329.7992,5634437.015,2945930.2702
2024/02/14 04:25:28.00,461329.7985,5634437.0247,2945930.2761
2024/02/14 04:25:29.00,461329.7996,5634437.0245,2945930.274
2024/02/14 04:25:30.00,461329.7998,5634437.0256,2945930.2785
2024/02/14 04:25:31.00,461329.7984,5634437.0273,2945930.2788
2024/02/14 04:25:32.00,461329.7996,5634437.0262,2945930.278
2024/02/14 04:25:33.00,461329.7988,5634437.0248,2945930.2772
2024/02/14 04:25:34.00,461329.7974,5634437.0239,2945930.277
2024/02/14 04:25:35.00,461329.7982,5634437.0213,2945930.2729
2024/02/14 04:25:36.00,461329.8001,5634437.0261,2945930.2761
2024/02/14 04:25:37.00,461329.7993,5634437.0178,2945930.2723
2024/02/14 04:25:38.00,461329.7994,5634437.0255,2945930.2768
2024/02/14 04:25:39.00,461329.7992,5634437.0226,2945930.2765
2024/02/14 04:25:40.00,461329.7993,5634437.0236,2945930.2792
2024/02/14 04:25:41.00,461329.7992,5634437.0236,2945930.2774
2024/02/14 04:25:42.00,461329.7985,5634437.0279,2945930.2806
2024/02/14 04:25:43.00,461329.7995,5634437.0239,2945930.2778
2024/02/14 04:25:44.00,461329.7981,5634437.026,2945930.2795
2024/02/14 04:25:45.00,461329.7985,5634437.022,2945930.2785
2024/02/14 04:25:46.00,461329.7987,5634437.0258,2945930.2802
2024/02/14 04:25:47.00,461329.7977,5634437.0258,2945930.2798
2024/02/14 04:25:48.00,461329.7972,5634437.0234,2945930.2782
2024/02/14 04:25:49.00,461329.7976,5634437.0174,2945930.275
2024/02/14 04:25:50.00,461329.7989,5634437.0224,2945930.2746
2024/02/14 04:25:51.00,461329.7977,5634437.0245,2945930.2792
2024/02/14 04:25:52.00,461329.7978,5634437.0282,2945930.2835
2024/02/14 04:25:53.00,461329.7963,5634437.0243,2945930.2784
2024/02/14 04:25:54.00,461329.7976,5634437.0257,2945930.2793
2024/02/14 04:25:55.00,461329.7974,5634437.0198,2945930.2769
2024/02/14 04:25:56.00,461329.7961,5634437.0221,2945930.2772
2024/02/14 04:25:57.00,461329.7961,5634437.024,2945930.2795
2024/02/14 04:25:58.00,461329.7968,5634437.0211,2945930.2779
2024/02/14 04:25:59.00,461329.7974,5634437.0193,2945930.2746
2024/02/14 04:26:00.00,461329.7971,5634437.0255,2945930.2799
