GPST,x_x,y_x,z_x,ns,sdx(m),sdy(m),sdz(m),sdxy(m),sdyz(m),sdzx(m)
2024/02/14 05:18:49.00,458467.8717,5633459.1921,2948273.0212,7.0,5.0946,10.7561,7.3912,4.294,7.5335,3.4161
2024/02/14 05:18:50.00,458469.9408,5633459.4796,2948273.2486,7.0,5.0942,10.7561,7.3903,4.2922,7.533,3.4147
2024/02/14 05:18:51.00,458471.9458,5633459.2898,2948272.5416,7.0,5.0938,10.7561,7.3894,4.2903,7.5325,3.4133
2024/02/14 05:18:52.00,458473.943,5633459.4258,2948272.0251,7.0,5.0934,10.756,7.3885,4.2885,7.5319,3.4119
2024/02/14 05:18:53.00,458475.2259,5633459.3791,2948271.8067,7.0,5.093,10.756,7.3876,4.2867,7.5314,3.4105
2024/02/14 05:18:54.00,458476.2823,5633459.4403,2948271.9855,7.0,5.0926,10.756,7.3866,4.2848,7.5309,3.4091
2024/02/14 05:18:55.00,458476.8562,5633459.6887,2948272.2141,7.0,5.0922,10.756,7.3857,4.283,7.5303,3.4077
2024/02/14 05:18:56.00,458477.2914,5633459.6547,2948272.3096,7.0,5.0918,10.7559,7.3848,4.2812,7.5298,3.4063
2024/02/14 05:18:57.00,458478.0665,5633459.4163,2948272.1617,7.0,5.0914,10.7559,7.3839,4.2793,7.5293,3.4048
2024/02/14 05:18:58.00,458479.5461,5633459.2248,2948271.8698,7.0,5.091,10.7559,7.383,4.2775,7.5287,3.4034
2024/02/14 05:18:59.00,458487.0149,5633468.6582,2948281.7031,8.0,4.3459,9.7901,5.6894,2.5442,5.9767,-0.9463
2024/02/14 05:19:00.00,458488.3409,5633467.2805,2948280.1121,8.0,4.3458,9.7912,5.6898,2.5429,5.9776,-0.9472
2024/02/14 05:19:01.00,458488.6972,5633463.4844,2948276.4713,8.0,4.3457,9.7922,5.6902,2.5416,5.9786,-0.9481
2024/02/14 05:19:02.00,458492.2841,5633464.8872,2948276.8694,8.0,4.3456,9.7932,5.6905,2.5403,5.9795,-0.949
2024/02/14 05:19:03.00,458495.829,5633464.573,2948276.8345,8.0,4.3455,9.7943,5.6909,2.539,5.9805,-0.9499
2024/02/14 05:19:04.00,458499.5422,5633463.6902,2948275.5923,8.0,4.3454,9.7953,5.6913,2.5376,5.9814,-0.9508
2024/02/14 05:19:05.00,458501.1701,5633459.0654,2948270.8258,7.0,5.0882,10.7557,7.3767,4.2646,7.525,3.3936
2024/02/14 05:19:06.00,458508.6826,5633464.9681,2948276.7035,8.0,4.3453,9.7974,5.692,2.535,5.9833,-0.9526
2024/02/14 05:19:07.00,458509.2508,5633458.4733,2948270.4725,7.0,5.0874,10.7556,7.3748,4.2609,7.5239,3.3907
2024/02/14 05:19:08.00,458514.7289,5633459.5288,2948271.8168,8.0,4.1263,9.9246,6.1257,2.4097,6.2916,-0.8515
2024/02/14 05:19:09.00,458522.869,5633465.6949,2948279.6713,9.0,3.9643,9.6038,5.425,1.7122,5.6975,-1.9958
2024/02/14 05:19:10.00,458527.2576,5633463.8009,2948278.6357,9.0,3.9642,9.6051,5.4256,1.7107,5.6987,-1.9959
2024/02/14 05:19:11.00,458531.6423,5633460.7482,2948274.7897,8.0,4.1261,9.9277,6.1264,2.4061,6.2941,-0.8536
2024/02/14 05:19:12.00,458537.8815,5633462.9334,2948278.4654,9.0,3.9641,9.6076,5.4267,1.7077,5.7012,-1.9963
2024/02/14 05:19:13.00,458541.9162,5633461.463,2948278.2618,8.0,4.3446,9.8047,5.6946,2.5257,5.9899,-0.9588
2024/02/14 05:19:14.00,458546.0384,5633461.6194,2948279.7746,7.0,5.6756,10.5568,6.3379,-2.8125,6.8388,-3.3285
2024/02/14 05:19:15.00,458550.2998,5633460.1393,2948279.8415,8.0,5.297,10.4271,6.154,-3.3624,6.6533,-3.7648
2024/02/14 05:19:16.00,458554.0933,5633459.7775,2948281.1339,8.0,5.297,10.4288,6.1546,-3.364,6.6547,-3.765
2024/02/14 05:19:17.00,458558.1525,5633458.4695,2948281.2873,8.0,5.2971,10.4305,6.1551,-3.3656,6.6561,-3.7652
2024/02/14 05:19:18.00,458562.4037,5633458.829,2948282.7942,7.0,5.6761,10.5627,6.3392,-2.8217,6.8432,-3.3301
2024/02/14 05:19:19.00,458564.1654,5633460.5479,2948285.793,8.0,4.3441,9.8109,5.6968,2.5176,5.9956,-0.9642
2024/02/14 05:19:20.00,458568.9891,5633458.367,2948285.2557,9.0,3.9635,9.6175,5.4312,1.6958,5.7109,-1.9976
2024/02/14 05:19:21.00,458573.8338,5633455.9069,2948285.1321,9.0,3.9634,9.6187,5.4317,1.6943,5.7121,-1.9977
2024/02/14 05:19:22.00,458576.8042,5633454.7136,2948285.641,9.0,3.9633,9.6199,5.4323,1.6929,5.7133,-1.9979
2024/02/14 05:19:23.00,458579.8101,5633454.6012,2948286.891,9.0,3.9633,9.6212,5.4328,1.6914,5.7145,-1.9981
2024/02/14 05:19:24.00,458582.9654,5633454.0164,2948287.5425,9.0,3.9632,9.6224,5.4334,1.6899,5.7158,-1.9982
2024/02/14 05:19:25.00,458586.0491,5633453.2425,2948289.4932,9.0,3.9631,9.6237,5.4339,1.6884,5.717,-1.9984
2024/02/14 05:19:26.00,458588.348,5633453.9746,2948290.6296,9.0,3.963,9.6249,5.4345,1.6869,5.7182,-1.9986
2024/02/14 05:19:27.00,458590.5432,5633453.317,2948290.9754,9.0,3.963,9.6261,5.4351,1.6854,5.7194,-1.9987
2024/02/14 05:19:28.00,458592.6013,5633451.7317,2948291.7269,9.0,3.9629,9.6274,5.4356,1.6839,5.7206,-1.9989
2024/02/14 05:19:29.00,458595.013,5633450.4349,2948292.4585,9.0,3.9628,9.6286,5.4362,1.6823,5.7218,-1.9991
2024/02/14 05:19:30.00,458597.7644,5633450.59,2948293.5244,9.0,3.9628,9.6299,5.4367,1.6808,5.7231,-1.9992
2024/02/14 05:19:31.00,458600.3759,5633450.1524,2948295.1253,9.0,3.9627,9.6311,5.4373,1.6793,5.7243,-1.9994
2024/02/14 05:19:32.00,458602.7916,5633449.8334,2948296.6388,9.0,3.9626,9.6323,5.4378,1.6778,5.7255,-1.9996
2024/02/14 05:19:33.00,458605.131,5633449.2816,2948297.4575,9.0,3.9625,9.6336,5.4384,1.6763,5.7267,-1.9997
2024/02/14 05:19:34.00,458607.3518,5633448.7722,2948298.5479,9.0,3.9625,9.6348,5.439,1.6748,5.7279,-1.9999
2024/02/14 05:19:35.00,458609.23,5633447.778,2948300.4655,9.0,3.9624,9.636,5.4395,1.6733,5.7291,-2.0001
2024/02/14 05:19:36.00,458611.4083,5633448.0038,2948301.5831,9.0,3.9623,9.6373,5.4401,1.6718,5.7303,-2.0002
2024/02/14 05:19:37.00,458612.9241,5633446.1098,2948301.6674,9.0,3.9622,9.6385,5.4406,1.6703,5.7315,-2.0004
2024/02/14 05:19:38.00,458615.2427,5633445.4251,2948302.4809,9.0,3.9622,9.6397,5.4412,1.6687,5.7327,-2.0006
2024/02/14 05:19:39.00,458617.166,5633444.4303,2948303.8876,9.0,3.9621,9.641,5.4417,1.6672,5.7339,-2.0007
2024/02/14 05:19:40.00,458619.483,5633444.98,2948306.2125,9.0,3.962,9.6422,5.4423,1.6657,5.7352,-2.0009
2024/02/14 05:19:41.00,458620.8309,5633443.847,2948306.3612,9.0,3.962,9.6435,5.4429,1.6642,5.7364,-2.0011
2024/02/14 05:19:42.00,458622.3139,5633443.0892,2948307.2898,9.0,3.9619,9.6447,5.4434,1.6626,5.7376,-2.0012
2024/02/14 05:19:43.00,458623.7449,5633442.6367,2948308.2307,9.0,3.9618,9.6459,5.444,1.6611,5.7388,-2.0014
2024/02/14 05:19:44.00,458625.2917,5633442.1364,2948309.2475,9.0,3.9617,9.6472,5.4445,1.6596,5.74,-2.0016
2024/02/14 05:19:45.00,458626.8935,5633441.6804,2948310.3619,9.0,3.9617,9.6484,5.4451,1.6581,5.7412,-2.0017
2024/02/14 05:19:46.00,458628.5582,5633441.1012,2948311.5644,9.0,3.9616,9.6496,5.4456,1.6565,5.7424,-2.0019
2024/02/14 05:19:47.00,458630.0785,5633440.531,2948312.6235,9.0,3.9615,9.6509,5.4462,1.655,5.7436,-2.0021
2024/02/14 05:19:48.00,458631.1241,5633440.1537,2948313.4319,9.0,3.9615,9.6521,5.4467,1.6535,5.7448,-2.0022
2024/02/14 05:19:49.00,458631.8615,5633439.958,2948313.9976,9.0,3.9614,9.6533,5.4473,1.6519,5.746,-2.0024
2024/02/14 05:19:50.00,458632.3973,5633439.8869,2948314.3511,9.0,3.9613,9.6546,5.4478,1.6504,5.7472,-2.0026
2024/02/14 05:19:51.00,458633.2887,5633439.483,2948315.0214,9.0,3.9612,9.6558,5.4484,1.6489,5.7484,-2.0027
2024/02/14 05:19:52.00,458634.5789,5633439.1017,2948316.2083,9.0,3.9612,9.657,5.449,1.6473,5.7496,-2.0029
2024/02/14 05:19:53.00,458636.1129,5633438.5732,2948317.4699,9.0,3.9611,9.6583,5.4495,1.6458,5.7508,-2.0031
2024/02/14 05:19:54.00,458637.7763,5633437.832,2948318.6156,9.0,3.961,9.6595,5.4501,1.6442,5.752,-2.0032
2024/02/14 05:19:55.00,458639.5098,5633437.122,2948319.9319,9.0,3.961,9.6607,5.4506,1.6427,5.7532,-2.0034
2024/02/14 05:19:56.00,458641.3116,5633436.3178,2948321.2124,9.0,3.9609,9.662,5.4512,1.6411,5.7544,-2.0036
2024/02/14 05:19:57.00,458643.0589,5633435.557,2948322.5542,9.0,3.9608,9.6632,5.4517,1.6396,5.7556,-2.0038
2024/02/14 05:19:58.00,458644.8958,5633434.887,2948323.8795,9.0,3.9608,9.6644,5.4523,1.638,5.7568,-2.0039
2024/02/14 05:19:59.00,458646.6364,5633434.2093,2948325.3327,9.0,3.9607,9.6657,5.4528,1.6365,5.758,-2.0041
2024/02/14 05:20:00.00,458648.3973,5633433.6195,2948326.7754,9.0,3.9606,9.6669,5.4534,1.6349,5.7592,-2.0043
2024/02/14 05:20:01.00,458650.1714,5633433.0064,2948328.2866,9.0,3.9605,9.6681,5.4539,1.6334,5.7604,-2.0044
2024/02/14 05:20:02.00,458651.9564,5633432.3128,2948329.6357,9.0,3.9605,9.6693,5.4545,1.6318,5.7616,-2.0046
2024/02/14 05:20:03.00,458653.5639,5633431.6907,2948330.9486,9.0,3.9604,9.6706,5.455,1.6303,5.7628,-2.0048
2024/02/14 05:20:04.00,458655.0929,5633431.0159,2948332.1484,9.0,3.9603,9.6718,5.4556,1.6287,5.764,-2.005
2024/02/14 05:20:05.00,458656.5066,5633430.4426,2948333.207,9.0,3.9603,9.673,5.4561,1.6271,5.7652,-2.0051
2024/02/14 05:20:06.00,458657.5024,5633430.1792,2948333.9954,9.0,3.9602,9.6743,5.4567,1.6256,5.7664,-2.0053
2024/02/14 05:20:07.00,458658.2738,5633429.7055,2948334.5619,9.0,3.9601,9.6755,5.4572,1.624,5.7676,-2.0055
2024/02/14 05:20:08.00,458659.0328,5633429.4745,2948335.1429,9.0,3.9601,9.6767,5.4578,1.6224,5.7688,-2.0056
2024/02/14 05:20:09.00,458659.8822,5633428.9932,2948335.6648,9.0,3.96,9.678,5.4583,1.6209,5.77,-2.0058
2024/02/14 05:20:10.00,458660.7782,5633428.5943,2948336.4634,9.0,3.9599,9.6792,5.4589,1.6193,5.7712,-2.006
2024/02/14 05:20:11.00,458661.6074,5633428.0409,2948337.0838,9.0,3.9599,9.6804,5.4594,1.6177,5.7724,-2.0062
2024/02/14 05:20:12.00,458662.3498,5633427.544,2948337.6434,9.0,3.9598,9.6817,5.46,1.6161,5.7736,-2.0063
2024/02/14 05:20:13.00,458663.14,5633427.2989,2948338.4126,9.0,3.9597,9.6829,5.4605,1.6146,5.7748,-2.0065
2024/02/14 05:20:14.00,458663.9148,5633426.9021,2948339.0819,9.0,3.9596,9.6841,5.4611,1.613,5.776,-2.0067
2024/02/14 05:20:15.00,458664.662,5633426.5873,2948339.787,9.0,3.9596,9.6853,5.4616,1.6114,5.7772,-2.0068
2024/02/14 05:20:16.00,458665.5291,5633426.2778,2948340.4166,9.0,3.9595,9.6866,5.4622,1.6098,5.7784,-2.007
2024/02/14 05:20:17.00,458666.5149,5633425.7491,2948341.1107,9.0,3.9594,9.6878,5.4627,1.6082,5.7796,-2.0072
2024/02/14 05:20:18.00,458667.582,5633425.3627,2948341.9621,9.0,3.9594,9.689,5.4633,1.6067,5.7808,-2.0074
2024/02/14 05:20:19.00,458668.6822,5633424.9477,2948342.8663,9.0,3.9593,9.6902,5.4638,1.6051,5.782,-2.0075
2024/02/14 05:20:20.00,458669.7516,5633424.4685,2948343.8172,9.0,3.9592,9.6915,5.4644,1.6035,5.7832,-2.0077
2024/02/14 05:20:21.00,458670.8443,5633423.9718,2948344.6353,9.0,3.9592,9.6927,5.4649,1.6019,5.7843,-2.0079
2024/02/14 05:20:22.00,458671.9382,5633423.5929,2948345.5273,9.0,3.9591,9.6939,5.4655,1.6003,5.7855,-2.0081
2024/02/14 05:20:23.00,458673.0393,5633423.1102,2948346.3186,9.0,3.959,9.6952,5.466,1.5987,5.7867,-2.0082
2024/02/14 05:20:24.00,458674.0419,5633422.6362,2948347.0291,9.0,3.959,9.6964,5.4666,1.5971,5.7879,-2.0084
2024/02/14 05:20:25.00,458675.1369,5633422.0948,2948347.914,9.0,3.9589,9.6976,5.4671,1.5955,5.7891,-2.0086
2024/02/14 05:20:26.00,458676.3481,5633421.6056,2948348.9165,9.0,3.9588,9.6988,5.4677,1.5939,5.7903,-2.0088
2024/02/14 05:20:27.00,458677.4473,5633420.9998,2948349.8458,9.0,3.9588,9.7001,5.4682,1.5923,5.7915,-2.0089
2024/02/14 05:20:28.00,458678.3792,5633420.7044,2948350.6769,9.0,3.9587,9.7013,5.4688,1.5907,5.7927,-2.0091
2024/02/14 05:20:29.00,458679.2729,5633420.3226,2948351.2765,9.0,3.9586,9.7025,5.4693,1.5891,5.7939,-2.0093
2024/02/14 05:20:30.00,458679.9496,5633419.9268,2948351.914,9.0,3.9586,9.7037,5.4699,1.5875,5.795,-2.0095
2024/02/14 05:20:31.00,458680.5843,5633419.554,2948352.564,9.0,3.9585,9.705,5.4704,1.5859,5.7962,-2.0096
2024/02/14 05:20:32.00,458681.3101,5633419.0625,2948353.0774,9.0,3.9584,9.7062,5.471,1.5843,5.7974,-2.0098
2024/02/14 05:20:33.00,458682.0366,5633418.8053,2948353.6781,9.0,3.9584,9.7074,5.4715,1.5827,5.7986,-2.01
2024/02/14 05:20:34.00,458682.6759,5633418.4885,2948354.2784,9.0,3.9583,9.7086,5.4721,1.5811,5.7998,-2.0102
2024/02/14 05:20:35.00,458683.325,5633418.0461,2948354.8625,9.0,3.9582,9.7099,5.4726,1.5795,5.801,-2.0103
2024/02/14 05:20:36.00,458684.0404,5633417.6465,2948355.654,9.0,3.9582,9.7111,5.4732,1.5778,5.8022,-2.0105
2024/02/14 05:20:37.00,458685.051,5633417.1748,2948356.511,9.0,3.9581,9.7123,5.4737,1.5762,5.8033,-2.0107
2024/02/14 05:20:38.00,458686.0298,5633416.7545,2948357.3475,9.0,3.958,9.7135,5.4742,1.5746,5.8045,-2.0109
2024/02/14 05:20:39.00,458686.7834,5633416.5174,2948358.0733,9.0,3.958,9.7148,5.4748,1.573,5.8057,-2.011
2024/02/14 05:20:40.00,458687.8053,5633416.0128,2948358.753,9.0,3.9579,9.716,5.4753,1.5714,5.8069,-2.0112
2024/02/14 05:20:41.00,458688.8507,5633415.575,2948359.6037,9.0,3.9578,9.7172,5.4759,1.5697,5.8081,-2.0114
2024/02/14 05:20:42.00,458689.8647,5633415.1786,2948360.2879,9.0,3.9578,9.7184,5.4764,1.5681,5.8092,-2.0116
2024/02/14 05:20:43.00,458690.6171,5633414.9071,2948360.9181,9.0,3.9577,9.7196,5.477,1.5665,5.8104,-2.0117
2024/02/14 05:20:44.00,458691.3119,5633414.629,2948361.5506,9.0,3.9577,9.7209,5.4775,1.5648,5.8116,-2.0119
2024/02/14 05:20:45.00,458691.8371,5633414.3573,2948362.074,9.0,3.9576,9.7221,5.4781,1.5632,5.8128,-2.0121
2024/02/14 05:20:46.00,458692.1279,5633414.2107,2948362.2894,9.0,3.9575,9.7233,5.4786,1.5616,5.814,-2.0123
2024/02/14 05:20:47.00,458692.6073,5633413.9191,2948362.6268,9.0,3.9575,9.7245,5.4792,1.5599,5.8151,-2.0125
2024/02/14 05:20:48.00,458693.4677,5633413.5951,2948363.3143,9.0,3.9574,9.7257,5.4797,1.5583,5.8163,-2.0126
2024/02/14 05:20:49.00,458694.3931,5633413.1381,2948364.131,9.0,3.9573,9.727,5.4802,1.5567,5.8175,-2.0128
2024/02/14 05:20:50.00,458695.4255,5633412.6084,2948364.9483,9.0,3.9573,9.7282,5.4808,1.555,5.8187,-2.013
2024/02/14 05:20:51.00,458696.5017,5633412.0721,2948365.8814,9.0,3.9572,9.7294,5.4813,1.5534,5.8199,-2.0132
2024/02/14 05:20:52.00,458697.4794,5633411.7198,2948366.7815,9.0,3.9571,9.7306,5.4819,1.5517,5.821,-2.0134
2024/02/14 05:20:53.00,458698.1533,5633411.569,2948367.3589,9.0,3.9571,9.7318,5.4824,1.5501,5.8222,-2.0135
2024/02/14 05:20:54.00,458698.5047,5633411.4825,2948367.5482,9.0,3.957,9.7331,5.483,1.5484,5.8234,-2.0137
2024/02/14 05:20:55.00,458698.763,5633411.298,2948367.941,9.0,3.9569,9.7343,5.4835,1.5468,5.8246,-2.0139
2024/02/14 05:20:56.00,458699.6194,5633410.7646,2948368.5504,9.0,3.9569,9.7355,5.484,1.5451,5.8257,-2.0141
2024/02/14 05:20:57.00,458700.3985,5633410.3017,2948369.2892,9.0,3.9568,9.7367,5.4846,1.5435,5.8269,-2.0142
2024/02/14 05:20:58.00,458701.3497,5633409.7174,2948370.0282,9.0,3.9568,9.7379,5.4851,1.5418,5.8281,-2.0144
2024/02/14 05:20:59.00,458702.3418,5633409.4017,2948370.9887,9.0,3.9567,9.7391,5.4857,1.5401,5.8292,-2.0146
2024/02/14 05:21:00.00,458703.5695,5633408.6108,2948371.9386,9.0,3.9566,9.7404,5.4862,1.5385,5.8304,-2.0148
2024/02/14 05:21:01.00,458705.0007,5633408.0748,2948373.1242,9.0,3.9566,9.7416,5.4868,1.5368,5.8316,-2.015
2024/02/14 05:21:02.00,458706.6235,5633407.4805,2948374.4924,9.0,3.9565,9.7428,5.4873,1.5351,5.8328,-2.0151
2024/02/14 05:21:03.00,458708.407,5633406.6831,2948375.8924,9.0,3.9564,9.744,5.4878,1.5335,5.8339,-2.0153
2024/02/14 05:21:04.00,458710.0976,5633405.8473,2948377.3906,9.0,3.9564,9.7452,5.4884,1.5318,5.8351,-2.0155
2024/02/14 05:21:05.00,458711.7678,5633405.1527,2948378.8154,9.0,3.9563,9.7464,5.4889,1.5301,5.8363,-2.0157
2024/02/14 05:21:06.00,458713.0281,5633404.6209,2948379.8818,9.0,3.9563,9.7477,5.4895,1.5285,5.8374,-2.0159
2024/02/14 05:21:07.00,458713.8442,5633404.2021,2948380.5473,9.0,3.9562,9.7489,5.49,1.5268,5.8386,-2.016
2024/02/14 05:21:08.00,458714.4636,5633403.7778,2948380.922,9.0,3.9561,9.7501,5.4905,1.5251,5.8398,-2.0162
2024/02/14 05:21:09.00,458715.1835,5633403.5429,2948381.3866,9.0,3.9561,9.7513,5.4911,1.5234,5.8409,-2.0164
2024/02/14 05:21:10.00,458715.6161,5633403.3123,2948381.7269,9.0,3.956,9.7525,5.4916,1.5217,5.8421,-2.0166
2024/02/14 05:21:11.00,458716.3916,5633403.1753,2948382.3901,9.0,3.9559,9.7537,5.4922,1.5201,5.8433,-2.0168
2024/02/14 05:21:12.00,458717.4199,5633402.5966,2948383.1065,9.0,3.9559,9.755,5.4927,1.5184,5.8444,-2.017
2024/02/14 05:21:13.00,458718.6057,5633401.9441,2948384.0079,9.0,3.9558,9.7562,5.4932,1.5167,5.8456,-2.0171
2024/02/14 05:21:14.00,458720.007,5633401.3995,2948385.1817,9.0,3.9558,9.7574,5.4938,1.515,5.8468,-2.0173
2024/02/14 05:21:15.00,458721.7825,5633400.7202,2948386.4354,9.0,3.9557,9.7586,5.4943,1.5133,5.8479,-2.0175
2024/02/14 05:21:16.00,458723.7918,5633399.9024,2948387.9662,9.0,3.9556,9.7598,5.4949,1.5116,5.8491,-2.0177
2024/02/14 05:21:17.00,458725.6132,5633399.247,2948389.3767,9.0,3.9556,9.761,5.4954,1.5099,5.8503,-2.0179
2024/02/14 05:21:18.00,458727.1081,5633398.6193,2948390.5986,9.0,3.9555,9.7622,5.4959,1.5082,5.8514,-2.018
2024/02/14 05:21:19.00,458728.9405,5633397.5845,2948392.0162,9.0,3.9554,9.7634,5.4965,1.5065,5.8526,-2.0182
2024/02/14 05:21:20.00,458731.3661,5633396.3439,2948393.9574,9.0,3.9554,9.7646,5.497,1.5048,5.8538,-2.0184
2024/02/14 05:21:21.00,458734.337,5633395.1353,2948396.5678,9.0,3.9553,9.7659,5.4975,1.5031,5.8549,-2.0186
2024/02/14 05:21:22.00,458737.1645,5633394.0532,2948399.7528,9.0,3.9553,9.7671,5.4981,1.5014,5.8561,-2.0188
2024/02/14 05:21:23.00,458739.7728,5633393.2719,2948402.9897,9.0,3.9552,9.7683,5.4986,1.4997,5.8572,-2.019
2024/02/14 05:21:24.00,458743.9582,5633390.4478,2948404.3066,9.0,3.9551,9.7695,5.4991,1.498,5.8584,-2.0191
2024/02/14 05:21:25.00,458746.5467,5633389.4868,2948406.8485,9.0,3.9551,9.7707,5.4997,1.4962,5.8596,-2.0193
2024/02/14 05:21:26.00,458749.488,5633388.225,2948409.3897,9.0,3.955,9.7719,5.5002,1.4945,5.8607,-2.0195
2024/02/14 05:21:27.00,458752.7128,5633386.7111,2948411.957,9.0,3.955,9.7731,5.5008,1.4928,5.8619,-2.0197
2024/02/14 05:21:28.00,458757.0057,5633384.2391,2948414.1141,9.0,3.9549,9.7743,5.5013,1.4911,5.863,-2.0199
2024/02/14 05:21:29.00,458760.3027,5633383.2435,2948417.7577,9.0,3.9548,9.7755,5.5018,1.4894,5.8642,-2.0201
2024/02/14 05:21:30.00,458764.5491,5633381.4616,2948421.479,9.0,3.9548,9.7767,5.5024,1.4876,5.8654,-2.0203
2024/02/14 05:21:31.00,458768.7413,5633378.3605,2948425.9408,9.0,3.9547,9.778,5.5029,1.4859,5.8665,-2.0204
2024/02/14 05:21:32.00,458774.1768,5633376.6117,2948430.3301,9.0,3.9547,9.7792,5.5034,1.4842,5.8677,-2.0206
2024/02/14 05:21:33.00,458779.5787,5633374.3545,2948435.135,9.0,3.9546,9.7804,5.504,1.4825,5.8688,-2.0208
2024/02/14 05:21:34.00,458784.3178,5633370.2081,2948440.3282,9.0,3.9545,9.7816,5.5045,1.4807,5.87,-2.021
2024/02/14 05:21:35.00,458790.0077,5633367.6174,2948445.2596,9.0,3.9545,9.7828,5.505,1.479,5.8711,-2.0212
2024/02/14 05:21:36.00,458796.1456,5633365.8407,2948450.0251,9.0,3.9544,9.784,5.5056,1.4772,5.8723,-2.0214
2024/02/14 05:21:37.00,458801.7868,5633364.0526,2948455.1124,9.0,3.9544,9.7852,5.5061,1.4755,5.8734,-2.0215
2024/02/14 05:21:38.00,458808.7765,5633363.0433,2948459.3769,9.0,3.9543,9.7864,5.5066,1.4738,5.8746,-2.0217
2024/02/14 05:21:39.00,458813.4405,5633358.9141,2948464.346,9.0,3.9542,9.7876,5.5072,1.472,5.8757,-2.0219
2024/02/14 05:21:40.00,458818.7893,5633357.5839,2948468.9037,9.0,3.9542,9.7888,5.5077,1.4703,5.8769,-2.0221
2024/02/14 05:21:41.00,458826.0499,5633354.7964,2948471.3814,9.0,3.9541,9.79,5.5082,1.4685,5.878,-2.0223
2024/02/14 05:21:42.00,458830.9111,5633352.792,2948474.7972,9.0,3.9541,9.7912,5.5088,1.4668,5.8792,-2.0225
2024/02/14 05:21:43.00,458836.1539,5633350.7553,2948478.0783,9.0,3.954,9.7924,5.5093,1.465,5.8803,-2.0227
2024/02/14 05:21:44.00,458840.2282,5633349.2602,2948482.3949,9.0,3.954,9.7936,5.5098,1.4632,5.8815,-2.0228
2024/02/14 05:21:45.00,458844.7827,5633345.3595,2948486.3311,9.0,3.9539,9.7948,5.5104,1.4615,5.8826,-2.023
2024/02/14 05:21:46.00,458849.3244,5633343.4599,2948490.5705,9.0,3.9538,9.796,5.5109,1.4597,5.8838,-2.0232
2024/02/14 05:21:47.00,458852.2948,5633340.8775,2948495.3288,9.0,3.9538,9.7972,5.5114,1.458,5.8849,-2.0234
2024/02/14 05:21:48.00,458853.4307,5633338.0479,2948500.3407,9.0,3.9537,9.7984,5.512,1.4562,5.8861,-2.0236
2024/02/14 05:21:49.00,458853.6161,5633335.6215,2948504.6542,9.0,3.9537,9.7996,5.5125,1.4544,5.8872,-2.0238
2024/02/14 05:21:50.00,458852.5207,5633334.0042,2948508.9718,9.0,3.9536,9.8008,5.513,1.4527,5.8884,-2.024
2024/02/14 05:21:51.00,458851.4083,5633334.5449,2948511.9105,8.0,4.2403,10.995,5.5238,-2.3514,6.0298,-2.1475
2024/02/14 05:21:52.00,458851.6854,5633332.5331,2948513.3573,8.0,4.2403,10.9957,5.5243,-2.3525,6.0309,-2.1476
2024/02/14 05:21:53.00,458850.8493,5633332.8442,2948515.1783,9.0,3.9534,9.8044,5.5146,1.4473,5.8918,-2.0245
2024/02/14 05:21:54.00,458848.905,5633333.7401,2948518.1208,8.0,5.3012,10.6931,6.237,-3.602,6.8666,-3.793
2024/02/14 05:21:55.00,458848.464,5633331.597,2948520.3215,8.0,5.3013,10.6947,6.2375,-3.6034,6.8679,-3.7931
2024/02/14 05:21:56.00,458848.4887,5633328.1617,2948522.3537,7.0,9.1266,17.8338,7.7222,-10.9091,10.5896,-6.943
2024/02/14 05:21:57.00,458847.2073,5633326.7223,2948525.1281,7.0,9.1268,17.8348,7.7224,-10.9097,10.5902,-6.943
2024/02/14 05:21:58.00,458845.7187,5633325.6594,2948528.0812,7.0,9.1269,17.8358,7.7226,-10.9102,10.5908,-6.9429
2024/02/14 05:21:59.00,458844.3319,5633324.1849,2948530.9698,7.0,9.127,17.8368,7.7228,-10.9108,10.5914,-6.9429
2024/02/14 05:22:00.00,458837.9858,5633332.4042,2948537.0536,8.0,5.3014,10.7028,6.24,-3.6105,6.8742,-3.794
2024/02/14 05:22:01.00,458838.2011,5633327.8527,2948539.0823,8.0,5.3015,10.7045,6.2405,-3.612,6.8755,-3.7941
2024/02/14 05:22:02.00,458836.9804,5633326.1644,2948542.1085,8.0,5.3015,10.7061,6.2409,-3.6134,6.8768,-3.7943
2024/02/14 05:22:03.00,458836.698,5633324.872,2948545.1394,8.0,5.3015,10.7077,6.2414,-3.6148,6.878,-3.7945
2024/02/14 05:22:04.00,458839.3764,5633316.9934,2948545.2783,8.0,5.3016,10.7093,6.2419,-3.6162,6.8793,-3.7946
2024/02/14 05:22:05.00,458836.6396,5633315.9476,2948546.4881,8.0,5.3016,10.711,6.2424,-3.6177,6.8806,-3.7948
2024/02/14 05:22:06.00,458835.5509,5633315.559,2948548.1192,8.0,5.3017,10.7126,6.2429,-3.6191,6.8818,-3.795
2024/02/14 05:22:07.00,458835.8867,5633314.9328,2948548.7519,7.0,5.3623,11.0715,6.944,-3.2961,7.4738,-3.4581
2024/02/14 05:22:08.00,458834.3437,5633313.8162,2948550.2465,7.0,5.7031,10.8063,6.3904,-3.1915,7.0209,-3.3977
2024/02/14 05:22:09.00,458834.2112,5633314.3656,2948552.9286,7.0,5.7032,10.8077,6.3907,-3.1936,7.0219,-3.3981
