GPST,x_y,y_y,z_y
2024/02/14 05:47:05.01,458636.8023,5632128.293,2950776.7223
2024/02/14 05:47:06.01,458633.9866,5632131.4243,2950778.8105
2024/02/14 05:47:07.01,458634.9756,5632130.4395,2950780.6329
2024/02/14 05:47:08.01,458636.1367,5632129.3609,2950782.624
2024/02/14 05:47:09.01,458637.3276,5632128.3286,2950784.533
2024/02/14 05:47:10.01,458638.4349,5632127.3936,2950786.2347
2024/02/14 05:47:11.01,458642.8292,5632122.82,2950786.7939
2024/02/14 05:47:12.01,458639.547,5632126.4879,2950787.8728
2024/02/14 05:47:13.01,458639.789,5632126.3021,2950788.229
2024/02/14 05:47:14.01,458640.2334,5632125.9454,2950788.8854
2024/02/14 05:47:15.01,458640.9489,5632125.3483,2950789.9215
2024/02/14 05:47:16.01,458645.2517,5632120.8565,2950790.3839
2024/02/14 05:47:17.01,458642.3295,5632124.1746,2950792.0706
2024/02/14 05:47:18.01,458643.1098,5632123.4821,2950793.369
2024/02/14 05:47:19.01,458643.7777,5632122.8568,2950794.4793
2024/02/14 05:47:20.01,458648.0695,5632118.3398,2950795.0463
2024/02/14 05:47:21.01,458645.2175,5632121.5642,2950796.9734
2024/02/14 05:47:22.01,458646.1596,5632120.7373,2950798.5697
2024/02/14 05:47:23.01,458647.0671,5632119.8816,2950800.1925
2024/02/14 05:47:24.01,458647.9269,5632119.1157,2950801.6486
2024/02/14 05:47:25.01,458652.6048,5632114.2103,2950802.8449
2024/02/14 05:47:26.01,458650.3046,5632116.918,2950805.5386
2024/02/14 05:47:27.01,458651.8221,5632115.5589,2950807.9759
2024/02/14 05:47:28.01,458653.5238,5632114.0827,2950810.5299
2024/02/14 05:47:29.01,458655.3504,5632112.5006,2950813.2696
2024/02/14 05:47:30.01,458660.642,5632107.0342,2950815.5091
2024/02/14 05:47:31.01,458658.6701,5632109.3981,2950818.9816
